NodeID,DegreeBefore,DegreeAfter,DegreeChange,NodeType
115,24,64,40,Real
116,20,60,40,Real
117,9,49,40,Target
118,39,78,39,Real
119,65,104,39,Real
120,7,47,40,Real
121,15,55,40,Real
122,66,105,39,Real
123,21,60,39,Real
124,7,47,40,Real
125,7,47,40,Real
126,10,50,40,Real
127,19,59,40,Real
128,31,70,39,Real
129,10,50,40,Real
130,19,59,40,Real
131,10,50,40,Real
132,19,59,40,Real
133,21,60,39,Real
134,22,61,39,Real
135,13,53,40,Real
136,136,175,39,Real
137,19,59,40,Target
138,5,45,40,Real
139,12,52,40,Real
140,14,54,40,Real
141,31,70,39,Real
142,46,85,39,Real
143,15,55,40,Real
144,18,58,40,Real
145,5,45,40,Real
146,13,53,40,Real
147,9,49,40,Real
148,23,63,40,Real
149,17,57,40,Real
150,14,54,40,Real
151,10,50,40,Real
152,8,48,40,Real
153,5,45,40,Real
154,5,45,40,Real
155,6,46,40,Real
156,15,55,40,Real
157,6,46,40,Real
158,28,67,39,Real
159,17,57,40,Real
160,5,45,40,Real
161,28,67,39,Real
162,11,51,40,Real
163,9,49,40,Real
164,6,46,40,Real
165,14,54,40,Real
166,7,47,40,Real
167,10,50,40,Real
168,14,54,40,Real
169,41,80,39,Real
170,49,88,39,Real
171,25,64,39,Real
172,44,83,39,Real
173,15,55,40,Real
174,7,47,40,Real
175,20,60,40,Real
176,17,56,39,Real
177,14,54,40,Real
178,16,56,40,Real
179,6,46,40,Real
180,23,63,40,Real
181,13,53,40,Real
182,6,46,40,Real
183,5,45,40,Real
184,21,61,40,Real
185,29,68,39,Real
186,47,86,39,Real
187,19,59,40,Real
188,51,90,39,Real
189,10,50,40,Real
190,7,47,40,Real
191,6,46,40,Real
192,8,48,40,Real
193,8,48,40,Real
194,22,62,40,Real
195,12,52,40,Real
196,16,56,40,Real
197,19,59,40,Real
198,15,55,40,Real
199,50,89,39,Target
200,60,99,39,Real
201,7,47,40,Real
202,7,47,40,Real
203,60,99,39,Real
204,25,65,40,Real
205,5,45,40,Real
206,7,47,40,Real
207,6,46,40,Real
208,10,50,40,Real
209,4,44,40,Real
210,4,44,40,Real
211,33,73,40,Real
212,21,60,39,Real
213,42,82,40,Real
214,20,60,40,Real
215,4,44,40,Real
216,5,45,40,Real
217,11,51,40,Real
218,12,52,40,Real
219,9,49,40,Real
220,7,47,40,Real
221,11,51,40,Real
222,14,54,40,Real
223,30,69,39,Real
224,31,70,39,Real
225,13,53,40,Real
226,17,57,40,Real
227,18,58,40,Real
228,6,46,40,Real
229,9,49,40,Real
230,12,52,40,Real
231,24,64,40,Real
232,28,67,39,Real
233,5,45,40,Real
234,5,45,40,Real
235,8,48,40,Real
236,40,79,39,Target
237,10,50,40,Real
238,26,66,40,Real
239,62,101,39,Real
240,6,46,40,Real
241,5,45,40,Real
242,27,67,40,Real
243,11,51,40,Real
244,5,45,40,Real
245,8,48,40,Real
246,17,57,40,Real
247,6,46,40,Real
248,24,63,39,Real
249,27,67,40,Real
250,8,48,40,Real
251,17,57,40,Real
252,68,107,39,Real
253,6,46,40,Real
254,20,60,40,Real
255,5,45,40,Real
256,5,45,40,Real
257,21,60,39,Real
258,18,58,40,Real
259,11,51,40,Target
260,11,51,40,Real
261,41,81,40,Real
262,7,47,40,Real
263,10,50,40,Real
264,8,48,40,Real
265,30,69,39,Real
266,21,61,40,Real
267,5,45,40,Real
268,14,54,40,Real
269,9,49,40,Real
270,7,47,40,Real
271,76,115,39,Real
272,48,88,40,Real
273,12,52,40,Real
274,17,57,40,Real
275,13,53,40,Real
276,21,60,39,Real
277,68,107,39,Real
278,13,53,40,Real
279,5,45,40,Real
280,46,85,39,Real
281,19,59,40,Real
282,5,45,40,Real
283,8,48,40,Real
284,19,59,40,Target
285,50,89,39,Real
286,5,45,40,Real
287,4,44,40,Real
288,7,47,40,Real
289,7,47,40,Real
290,17,57,40,Target
291,39,78,39,Real
292,4,44,40,Real
293,6,46,40,Real
294,6,46,40,Real
295,13,52,39,Real
296,10,50,40,Real
297,28,67,39,Real
298,14,53,39,Real
299,23,63,40,Real
300,10,50,40,Real
301,6,46,40,Real
302,23,63,40,Real
303,24,64,40,Real
304,58,97,39,Real
305,5,45,40,Real
306,12,52,40,Target
307,7,47,40,Real
308,27,66,39,Real
309,13,53,40,Real
310,16,56,40,Real
311,10,50,40,Real
312,29,69,40,Target
313,40,79,39,Real
314,16,56,40,Real
315,59,98,39,Target
316,5,45,40,Target
317,10,50,40,Real
318,14,54,40,Real
319,11,51,40,Real
320,24,64,40,Real
321,6,46,40,Real
322,75,114,39,Real
323,42,81,39,Real
324,29,69,40,Real
325,42,81,39,Real
326,22,62,40,Real
327,7,47,40,Real
328,12,52,40,Real
329,33,73,40,Real
330,19,59,40,Real
331,23,63,40,Real
332,46,85,39,Real
333,11,51,40,Real
334,31,70,39,Real
335,4,44,40,Real
336,6,46,40,Real
337,12,52,40,Real
338,10,50,40,Real
339,30,70,40,Real
340,9,49,40,Real
341,15,55,40,Real
342,37,77,40,Real
343,21,61,40,Real
344,12,52,40,Real
345,19,59,40,Real
346,30,70,40,Real
347,10,50,40,Real
348,232,270,38,Real
349,8,48,40,Real
350,24,64,40,Real
351,8,48,40,Real
352,26,66,40,Real
353,105,144,39,Real
354,29,69,40,Real
355,42,82,40,Real
356,6,46,40,Real
357,21,60,39,Real
358,4,44,40,Real
359,29,69,40,Real
360,46,85,39,Real
361,26,66,40,Real
362,22,61,39,Real
363,99,139,40,Real
364,12,52,40,Target
365,9,49,40,Target
366,100,139,39,Real
367,35,75,40,Target
368,37,77,40,Real
369,29,69,40,Real
370,74,114,40,Real
371,8,48,40,Real
372,20,59,39,Real
373,97,136,39,Real
374,71,111,40,Target
375,20,60,40,Real
376,136,175,39,Real
377,5,45,40,Real
378,65,105,40,Real
379,5,45,40,Real
380,14,53,39,Real
381,15,55,40,Real
382,15,55,40,Real
383,6,46,40,Real
384,7,47,40,Real
385,11,51,40,Real
386,6,46,40,Target
387,39,79,40,Real
388,41,81,40,Real
389,51,90,39,Real
390,9,49,40,Real
391,64,104,40,Real
392,42,82,40,Real
393,10,50,40,Real
394,39,79,40,Target
395,80,120,40,Real
396,30,70,40,Real
397,50,90,40,Real
398,36,76,40,Real
399,11,51,40,Real
400,76,116,40,Real
401,5,45,40,Target
402,60,99,39,Real
403,23,63,40,Real
404,54,94,40,Real
405,14,54,40,Real
406,7,47,40,Real
407,18,58,40,Real
408,58,98,40,Real
409,37,77,40,Real
410,18,58,40,Real
411,6,46,40,Real
412,102,141,39,Real
413,20,60,40,Real
414,162,201,39,Real
415,29,68,39,Real
416,24,64,40,Real
417,65,105,40,Target
418,26,66,40,Real
419,60,99,39,Real
420,37,77,40,Real
421,28,67,39,Real
422,63,103,40,Real
423,60,99,39,Target
424,20,59,39,Real
425,22,62,40,Real
426,21,61,40,Real
427,12,52,40,Real
428,118,156,38,Real
429,13,53,40,Real
430,41,81,40,Real
431,74,114,40,Real
432,58,98,40,Real
433,13,53,40,Real
434,36,76,40,Real
435,13,53,40,Real
436,63,103,40,Real
437,13,53,40,Real
438,74,114,40,Real
439,46,86,40,Real
440,17,57,40,Real
441,11,51,40,Real
442,15,55,40,Target
443,5,45,40,Real
444,50,90,40,Real
445,30,70,40,Real
446,21,61,40,Real
447,4,44,40,Real
448,6,46,40,Real
449,13,53,40,Real
450,25,65,40,Real
451,28,68,40,Real
452,45,85,40,Real
453,8,48,40,Real
454,6,46,40,Real
455,40,80,40,Real
456,64,104,40,Real
457,23,62,39,Real
458,29,69,40,Real
459,13,53,40,Target
460,69,108,39,Real
461,56,96,40,Real
462,22,62,40,Real
463,46,86,40,Real
464,8,48,40,Real
465,81,120,39,Target
466,12,52,40,Real
467,7,47,40,Real
468,5,45,40,Real
469,25,64,39,Real
470,19,59,40,Real
471,34,74,40,Real
472,8,48,40,Real
473,35,75,40,Real
474,23,63,40,Real
475,125,164,39,Real
476,9,49,40,Real
477,15,55,40,Real
478,11,51,40,Real
479,40,80,40,Real
480,10,50,40,Real
481,30,70,40,Real
482,37,77,40,Real
483,234,273,39,Target
484,110,149,39,Real
485,8,48,40,Real
486,19,58,39,Real
487,36,76,40,Real
488,31,71,40,Real
489,27,67,40,Real
490,16,56,40,Real
491,14,54,40,Real
492,68,108,40,Real
493,59,99,40,Real
494,26,66,40,Real
495,26,65,39,Real
496,43,83,40,Real
497,86,126,40,Real
498,9,49,40,Real
499,6,46,40,Real
500,86,126,40,Real
501,11,51,40,Real
502,14,54,40,Real
503,61,101,40,Real
504,46,86,40,Real
505,16,4038,4022,Fake
506,75,115,40,Real
507,68,108,40,Real
508,19,59,40,Real
509,18,57,39,Real
510,29,69,40,Real
511,33,73,40,Real
512,32,72,40,Real
513,92,132,40,Real
514,67,107,40,Real
515,64,104,40,Real
516,23,62,39,Real
517,107,146,39,Real
518,22,62,40,Real
519,28,68,40,Real
520,53,93,40,Real
521,18,58,40,Real
522,14,54,40,Real
523,46,86,40,Real
524,67,107,40,Real
525,72,112,40,Real
526,101,140,39,Real
527,49,89,40,Real
528,16,56,40,Real
529,12,52,40,Real
530,7,47,40,Real
531,43,83,40,Real
532,13,53,40,Real
533,9,49,40,Real
534,11,51,40,Real
535,15,55,40,Real
536,25,65,40,Real
537,43,83,40,Real
538,90,129,39,Real
539,25,65,40,Target
540,11,51,40,Real
541,13,53,40,Real
542,61,101,40,Target
543,24,63,39,Real
544,70,110,40,Real
545,49,88,39,Real
546,33,73,40,Real
547,35,75,40,Real
548,35,75,40,Real
549,10,50,40,Real
550,4,44,40,Real
551,20,59,39,Real
552,7,47,40,Real
553,88,127,39,Real
554,21,60,39,Real
555,41,81,40,Real
556,51,91,40,Real
557,40,80,40,Real
558,23,4038,4015,Fake
559,86,126,40,Real
560,33,73,40,Real
561,84,124,40,Real
562,8,48,40,Real
563,94,134,40,Real
564,12,52,40,Real
565,23,63,40,Real
566,88,126,38,Real
567,66,105,39,Real
568,15,55,40,Real
569,18,58,40,Real
570,38,77,39,Real
571,6,46,40,Real
572,7,47,40,Real
573,35,75,40,Real
574,14,54,40,Real
575,15,55,40,Real
576,17,57,40,Real
577,25,65,40,Real
578,27,67,40,Real
579,42,82,40,Real
580,87,126,39,Real
581,5,45,40,Real
582,24,64,40,Real
583,28,68,40,Real
584,18,58,40,Real
585,4,44,40,Real
586,10,50,40,Real
587,13,53,40,Real
588,17,57,40,Real
589,24,64,40,Real
590,17,57,40,Real
591,49,89,40,Real
592,44,84,40,Real
593,8,48,40,Real
594,11,51,40,Real
595,22,62,40,Real
596,49,89,40,Real
597,25,65,40,Real
598,19,59,40,Real
599,26,66,40,Real
600,27,67,40,Real
601,28,68,40,Real
602,4,44,40,Real
603,21,61,40,Real
604,38,77,39,Real
605,21,61,40,Real
606,94,133,39,Real
607,4,44,40,Real
608,4,44,40,Real
609,33,73,40,Real
610,8,48,40,Real
611,19,59,40,Real
612,18,58,40,Real
613,4,44,40,Real
614,35,75,40,Real
615,27,67,40,Real
616,22,62,40,Real
617,28,68,40,Real
618,27,67,40,Target
619,29,69,40,Target
620,23,63,40,Real
621,10,50,40,Real
622,16,56,40,Real
623,20,60,40,Real
624,4,44,40,Real
625,24,64,40,Real
626,17,57,40,Real
627,27,67,40,Real
628,15,55,40,Real
629,14,54,40,Real
630,42,82,40,Real
631,14,54,40,Real
632,25,65,40,Real
633,18,58,40,Real
634,19,59,40,Real
635,25,65,40,Real
636,28,68,40,Real
637,118,155,37,Real
638,4,44,40,Real
639,14,54,40,Real
640,26,66,40,Real
641,69,108,39,Real
642,5,45,40,Real
643,27,67,40,Real
644,28,68,40,Real
645,32,72,40,Real
646,16,56,40,Real
647,22,62,40,Real
648,5,45,40,Target
649,8,48,40,Real
650,25,65,40,Real
651,76,116,40,Real
652,7,47,40,Real
653,31,71,40,Real
654,36,76,40,Real
655,9,49,40,Real
656,6,46,40,Real
657,10,50,40,Real
658,27,67,40,Real
659,27,67,40,Real
660,6,46,40,Real
661,27,67,40,Real
662,27,67,40,Real
663,12,52,40,Real
664,20,60,40,Real
665,21,61,40,Real
666,21,61,40,Real
667,6,46,40,Real
668,4,44,40,Real
669,37,77,40,Real
670,26,66,40,Real
671,8,48,40,Real
672,11,51,40,Real
673,7,47,40,Real
674,4,44,40,Real
675,26,66,40,Real
676,21,61,40,Real
677,25,65,40,Real
678,29,69,40,Real
679,10,50,40,Real
680,30,70,40,Real
681,26,66,40,Real
682,16,56,40,Real
683,36,76,40,Real
684,23,63,40,Real
685,20,60,40,Real
686,173,212,39,Real
687,31,71,40,Real
688,48,88,40,Real
689,11,51,40,Real
690,12,52,40,Target
691,9,49,40,Real
692,4,44,40,Real
693,17,57,40,Real
694,57,97,40,Real
695,44,84,40,Real
696,34,74,40,Real
697,55,94,39,Real
698,71,110,39,Real
699,5,45,40,Real
700,10,50,40,Real
701,24,64,40,Real
702,11,51,40,Target
703,46,85,39,Real
704,8,48,40,Real
705,72,112,40,Real
706,21,61,40,Real
707,13,53,40,Real
708,32,72,40,Real
709,20,4038,4018,Fake
710,11,51,40,Real
711,23,63,40,Real
712,16,56,40,Real
713,74,114,40,Real
714,17,57,40,Real
715,13,53,40,Real
716,15,55,40,Real
717,7,47,40,Real
718,33,73,40,Real
719,67,107,40,Real
720,21,61,40,Real
721,8,48,40,Real
722,17,57,40,Real
723,15,55,40,Real
724,50,90,40,Real
725,11,51,40,Target
726,39,79,40,Real
727,29,69,40,Real
728,41,81,40,Real
729,16,56,40,Real
730,18,58,40,Real
731,29,69,40,Target
732,17,57,40,Real
733,11,51,40,Real
734,26,66,40,Real
735,8,48,40,Real
736,17,57,40,Real
737,19,59,40,Real
738,28,68,40,Real
739,32,71,39,Target
740,11,51,40,Real
741,20,60,40,Real
742,15,55,40,Real
743,6,46,40,Real
744,5,45,40,Real
745,60,100,40,Target
746,12,52,40,Real
747,60,100,40,Real
748,22,62,40,Real
749,5,45,40,Real
750,5,45,40,Real
751,15,55,40,Real
752,41,81,40,Target
753,16,56,40,Real
754,33,72,39,Real
755,22,62,40,Real
756,13,53,40,Real
757,7,47,40,Real
758,23,63,40,Real
759,13,53,40,Real
760,33,73,40,Real
761,11,51,40,Real
762,16,56,40,Real
763,17,57,40,Real
764,31,71,40,Real
765,17,57,40,Real
766,38,78,40,Real
767,11,51,40,Real
768,17,57,40,Real
769,18,58,40,Real
770,30,70,40,Real
771,18,58,40,Real
772,21,61,40,Real
773,39,79,40,Real
774,40,80,40,Real
775,5,45,40,Real
776,12,52,40,Real
777,21,60,39,Real
778,19,59,40,Target
779,21,61,40,Real
780,37,77,40,Real
781,55,95,40,Real
782,16,56,40,Real
783,21,61,40,Real
784,43,83,40,Real
785,6,46,40,Real
786,12,52,40,Real
787,32,72,40,Real
788,7,47,40,Real
789,16,56,40,Real
790,7,47,40,Real
791,10,50,40,Real
792,26,66,40,Real
793,23,63,40,Real
794,17,57,40,Real
795,21,61,40,Real
796,10,50,40,Real
797,29,69,40,Real
798,10,50,40,Real
799,15,55,40,Real
800,40,80,40,Real
801,4,44,40,Real
802,8,48,40,Real
803,23,63,40,Real
804,19,59,40,Real
805,69,108,39,Real
806,18,58,40,Real
807,23,63,40,Real
808,12,52,40,Real
809,21,61,40,Real
810,35,75,40,Real
811,12,52,40,Real
812,11,51,40,Real
813,13,53,40,Real
814,29,69,40,Target
815,42,82,40,Real
816,12,52,40,Real
817,27,67,40,Real
818,19,59,40,Real
819,40,79,39,Real
820,41,81,40,Real
821,12,52,40,Real
822,18,58,40,Real
823,59,98,39,Real
824,61,100,39,Real
825,9,49,40,Real
826,14,54,40,Real
827,48,88,40,Real
828,82,121,39,Real
829,37,77,40,Real
830,58,97,39,Real
831,18,58,40,Real
832,7,47,40,Real
833,18,58,40,Real
834,46,86,40,Real
835,23,62,39,Real
836,15,55,40,Real
837,16,56,40,Real
838,25,64,39,Real
839,18,58,40,Real
840,30,69,39,Real
841,5,45,40,Real
842,40,80,40,Real
843,16,55,39,Real
844,17,57,40,Real
845,26,66,40,Real
846,9,49,40,Real
847,30,70,40,Real
848,24,63,39,Real
849,33,73,40,Real
850,13,53,40,Real
851,7,47,40,Real
852,7,47,40,Real
853,47,87,40,Real
854,6,46,40,Real
855,7,47,40,Real
856,42,82,40,Real
857,15,54,39,Real
858,8,48,40,Real
859,5,45,40,Real
860,5,45,40,Real
861,13,53,40,Real
862,27,66,39,Real
863,14,54,40,Real
864,8,48,40,Real
865,7,47,40,Real
866,8,48,40,Real
867,11,51,40,Real
868,7,47,40,Real
869,10,50,40,Real
870,10,50,40,Real
871,10,50,40,Real
872,10,50,40,Real
873,9,49,40,Real
874,10,50,40,Real
875,4,44,40,Real
876,14,54,40,Real
877,7,47,40,Real
878,13,53,40,Real
879,9,49,40,Real
880,11,51,40,Real
881,10,50,40,Real
882,11,51,40,Real
883,4,44,40,Real
884,7,47,40,Real
885,12,52,40,Real
886,11,51,40,Real
887,9,49,40,Real
888,12,52,40,Real
889,16,56,40,Real
890,10,50,40,Real
891,4,44,40,Real
892,4,44,40,Real
893,7,47,40,Real
894,7,47,40,Real
895,9,49,40,Real
896,129,168,39,Real
897,69,109,40,Real
898,41,81,40,Real
899,6,46,40,Real
900,16,56,40,Real
901,37,76,39,Real
902,49,89,40,Real
903,37,76,39,Real
904,6,46,40,Real
905,20,60,40,Real
906,81,120,39,Real
907,16,56,40,Real
908,35,75,40,Real
909,15,55,40,Real
910,8,48,40,Real
911,4,44,40,Real
912,12,52,40,Real
913,47,87,40,Real
914,19,59,40,Real
915,38,78,40,Real
916,150,188,38,Real
917,133,172,39,Real
918,4,44,40,Real
919,32,72,40,Real
920,16,56,40,Real
921,109,148,39,Real
922,33,73,40,Real
923,11,51,40,Real
924,48,88,40,Real
925,170,209,39,Real
926,24,64,40,Real
927,78,118,40,Real
928,12,52,40,Real
929,8,48,40,Real
930,55,95,40,Real
931,18,58,40,Real
932,66,106,40,Real
933,28,68,40,Real
934,85,124,39,Real
935,10,50,40,Real
936,40,80,40,Target
937,10,50,40,Real
938,32,71,39,Real
939,20,60,40,Real
940,20,60,40,Real
941,57,97,40,Real
942,68,108,40,Real
943,15,55,40,Real
944,40,80,40,Real
945,7,47,40,Real
946,169,206,37,Real
947,118,156,38,Real
948,41,80,39,Real
949,26,66,40,Real
950,13,53,40,Real
951,23,4038,4015,Fake
952,87,125,38,Real
953,112,151,39,Real
954,58,98,40,Real
955,13,53,40,Real
956,13,53,40,Target
957,68,107,39,Real
958,27,66,39,Real
959,49,89,40,Real
960,106,145,39,Real
961,16,56,40,Real
962,30,70,40,Real
963,36,75,39,Real
964,29,69,40,Real
965,19,59,40,Real
966,118,157,39,Real
967,110,150,40,Real
968,43,83,40,Real
969,35,75,40,Real
970,18,58,40,Real
971,37,77,40,Real
972,24,64,40,Real
973,21,60,39,Real
974,14,54,40,Real
975,57,97,40,Real
976,27,67,40,Real
977,29,69,40,Real
978,107,147,40,Real
979,13,53,40,Real
980,131,170,39,Target
981,50,90,40,Real
982,71,111,40,Real
983,65,104,39,Real
984,45,85,40,Real
985,10,50,40,Real
986,14,54,40,Target
987,9,48,39,Real
988,44,84,40,Target
989,38,78,40,Real
990,32,72,40,Real
991,22,62,40,Real
992,34,73,39,Real
993,157,194,37,Real
994,30,70,40,Target
995,69,109,40,Real
996,7,47,40,Real
997,99,139,40,Real
998,12,52,40,Real
999,80,120,40,Real
1000,19,59,40,Real
1001,42,82,40,Real
1002,7,47,40,Real
1003,98,138,40,Real
1004,123,161,38,Real
1005,17,57,40,Real
1006,145,184,39,Real
1007,19,59,40,Real
1008,11,51,40,Real
1009,60,100,40,Real
1010,39,79,40,Real
1011,35,75,40,Real
1012,35,75,40,Real
1013,15,55,40,Real
1014,102,142,40,Real
1015,39,79,40,Real
1016,12,52,40,Real
1017,152,189,37,Real
1018,54,93,39,Real
1019,61,100,39,Real
1020,61,101,40,Real
1021,64,103,39,Real
1022,7,47,40,Real
1023,12,52,40,Real
1024,88,126,38,Real
1025,32,72,40,Real
1026,83,122,39,Real
1027,6,46,40,Real
1028,70,4038,3968,Fake
1029,82,122,40,Real
1030,14,54,40,Real
1031,7,47,40,Real
1032,82,122,40,Real
1033,20,59,39,Real
1034,6,46,40,Real
1035,29,69,40,Real
1036,61,101,40,Real
1037,40,80,40,Real
1038,8,48,40,Real
1039,30,70,40,Real
1040,70,109,39,Real
1041,51,91,40,Real
1042,18,58,40,Real
1043,15,55,40,Real
1044,31,71,40,Real
1045,15,55,40,Real
1046,6,46,40,Real
1047,68,108,40,Real
1048,109,149,40,Target
1049,85,124,39,Real
1050,14,53,39,Real
1051,49,89,40,Real
1052,66,106,40,Real
1053,11,51,40,Real
1054,57,96,39,Real
1055,17,55,38,Real
1056,68,108,40,Real
1057,8,48,40,Real
1058,10,49,39,Real
1059,168,207,39,Real
1060,54,93,39,Real
1061,13,53,40,Real
1062,25,65,40,Real
1063,25,65,40,Real
1064,30,70,40,Real
1065,5,45,40,Real
1066,71,111,40,Real
1067,79,119,40,Real
1068,52,92,40,Real
1069,24,64,40,Real
1070,81,121,40,Real
1071,6,46,40,Real
1072,29,69,40,Real
1073,13,53,40,Real
1074,66,106,40,Real
1075,83,122,39,Real
1076,145,185,40,Real
1077,18,58,40,Real
1078,186,224,38,Real
1079,126,165,39,Real
1080,63,103,40,Real
1081,33,73,40,Real
1082,60,100,40,Real
1083,109,149,40,Target
1084,18,58,40,Real
1085,69,108,39,Real
1086,208,246,38,Real
1087,10,50,40,Real
1088,17,57,40,Real
1089,17,57,40,Real
1090,16,56,40,Real
1091,23,63,40,Real
1092,53,91,38,Real
1093,12,52,40,Real
1094,14,54,40,Target
1095,27,67,40,Real
1096,4,44,40,Real
1097,39,78,39,Real
1098,26,66,40,Real
1099,59,99,40,Real
1100,67,106,39,Real
1101,126,165,39,Real
1102,54,94,40,Real
1103,11,51,40,Real
1104,112,151,39,Real
1105,7,47,40,Real
1106,30,70,40,Real
1107,144,183,39,Real
1108,46,86,40,Real
1109,41,81,40,Real
1110,73,113,40,Real
1111,12,52,40,Real
1112,57,97,40,Real
1113,50,90,40,Real
1114,41,81,40,Real
1115,39,79,40,Real
1116,32,72,40,Real
1117,125,164,39,Target
1118,38,77,39,Real
1119,4,44,40,Real
1120,54,94,40,Target
1121,27,67,40,Real
1122,52,91,39,Real
1123,74,113,39,Real
1124,133,171,38,Real
1125,120,159,39,Real
1126,201,237,36,Real
1127,24,64,40,Real
1128,101,4038,3937,Fake
1129,63,103,40,Real
1130,69,109,40,Real
1131,35,75,40,Real
1132,145,184,39,Real
1133,9,49,40,Real
1134,14,54,40,Real
1135,71,110,39,Real
1136,36,76,40,Real
1137,32,72,40,Real
1138,17,57,40,Real
1139,27,67,40,Real
1140,12,52,40,Real
1141,21,61,40,Real
1142,36,76,40,Real
1143,17,56,39,Real
1144,24,64,40,Real
1145,4,44,40,Real
1146,150,190,40,Real
1147,8,48,40,Real
1148,68,108,40,Real
1149,105,142,37,Real
1150,17,57,40,Real
1151,9,49,40,Real
1152,20,60,40,Real
1153,142,181,39,Real
1154,12,52,40,Real
1155,48,88,40,Real
1156,102,142,40,Real
1157,8,48,40,Real
1158,69,109,40,Target
1159,64,104,40,Real
1160,91,131,40,Real
1161,22,61,39,Real
1162,11,51,40,Real
1163,103,142,39,Real
1164,30,70,40,Real
1165,29,69,40,Real
1166,60,100,40,Real
1167,31,71,40,Real
1168,9,49,40,Real
1169,22,62,40,Real
1170,39,79,40,Real
1171,27,66,39,Real
1172,116,155,39,Real
1173,118,158,40,Real
1174,21,61,40,Real
1175,135,175,40,Real
1176,5,45,40,Real
1177,18,58,40,Real
1178,16,56,40,Real
1179,48,88,40,Real
1180,48,88,40,Real
1181,92,131,39,Real
1182,69,109,40,Real
1183,37,77,40,Real
1184,161,200,39,Real
1185,159,197,38,Real
1186,20,60,40,Real
1187,23,63,40,Real
1188,35,75,40,Real
1189,41,81,40,Real
1190,42,82,40,Real
1191,113,153,40,Real
1192,100,139,39,Real
1193,12,51,39,Real
1194,7,47,40,Real
1195,52,92,40,Real
1196,29,68,39,Real
1197,18,58,40,Real
1198,86,126,40,Real
1199,220,258,38,Real
1200,7,47,40,Real
1201,61,101,40,Real
1202,12,52,40,Real
1203,11,50,39,Real
1204,110,150,40,Real
1205,105,145,40,Real
1206,4,44,40,Real
1207,75,115,40,Real
1208,6,46,40,Real
1209,79,118,39,Real
1210,43,83,40,Real
1211,176,214,38,Target
1212,29,69,40,Real
1213,23,63,40,Real
1214,117,156,39,Real
1215,46,86,40,Real
1216,39,78,39,Real
1217,50,90,40,Real
1218,14,54,40,Real
1219,57,96,39,Real
1220,12,52,40,Real
1221,74,113,39,Real
1222,145,184,39,Real
1223,25,65,40,Target
1224,5,45,40,Real
1225,33,73,40,Real
1226,38,78,40,Real
1227,87,127,40,Real
1228,26,66,40,Real
1229,50,89,39,Real
1230,128,166,38,Target
1231,77,117,40,Real
1232,32,71,39,Real
1233,5,45,40,Real
1234,18,58,40,Real
1235,110,149,39,Target
1236,46,86,40,Real
1237,63,102,39,Real
1238,155,194,39,Real
1239,12,52,40,Real
1240,10,4038,4028,Fake
1241,23,63,40,Target
