NodeID,DegreeBefore,DegreeAfter,DegreeChange,NodeType
162,11,413,402,Real
163,9,412,403,Real
164,6,409,403,Real
165,14,415,401,Real
166,7,410,403,Real
167,10,412,402,Real
168,14,416,402,Real
169,41,439,398,Real
170,49,447,398,Real
171,25,424,399,Real
172,44,440,396,Real
173,15,418,403,Real
174,7,410,403,Real
175,20,422,402,Real
176,17,418,401,Real
177,14,415,401,Real
178,16,418,402,Real
179,6,409,403,Real
180,23,424,401,Target
181,13,413,400,Real
182,6,4038,4032,Fake
183,5,4038,4033,Fake
184,21,423,402,Real
185,29,428,399,Real
186,47,447,400,Real
187,19,420,401,Real
188,51,449,398,Real
189,10,413,403,Real
190,7,410,403,Real
191,6,408,402,Real
192,8,411,403,Real
193,8,411,403,Real
194,22,422,400,Real
195,12,412,400,Real
196,16,417,401,Real
197,19,422,403,Real
198,15,417,402,Real
199,50,446,396,Target
200,60,454,394,Real
201,7,410,403,Real
202,7,410,403,Real
203,60,458,398,Real
204,25,424,399,Real
205,5,408,403,Real
206,7,410,403,Real
207,6,408,402,Real
208,10,413,403,Real
209,4,407,403,Real
210,4,407,403,Real
211,33,433,400,Real
212,21,420,399,Real
213,42,440,398,Real
214,20,4038,4018,Fake
215,4,407,403,Real
216,5,407,402,Real
217,11,414,403,Real
218,12,4038,4026,Fake
219,9,4038,4029,Fake
220,7,410,403,Real
221,11,413,402,Real
222,14,417,403,Real
223,30,430,400,Real
224,31,4038,4007,Fake
225,13,414,401,Real
226,17,419,402,Real
227,18,419,401,Real
228,6,409,403,Real
229,9,412,403,Real
230,12,412,400,Real
231,24,424,400,Real
232,28,424,396,Real
233,5,4038,4033,Fake
234,5,408,403,Real
235,8,411,403,Real
236,40,437,397,Target
237,10,413,403,Real
238,26,428,402,Real
239,62,458,396,Real
240,6,409,403,Real
241,5,408,403,Real
242,27,426,399,Real
243,11,4038,4027,Fake
244,5,407,402,Real
245,8,4038,4030,Fake
246,17,418,401,Real
247,6,409,403,Real
248,24,426,402,Real
249,27,427,400,Real
250,8,410,402,Real
251,17,420,403,Real
252,68,465,397,Real
253,6,408,402,Real
254,20,4038,4018,Fake
255,5,408,403,Real
256,5,407,402,Real
257,21,418,397,Real
258,18,419,401,Real
259,11,413,402,Target
260,11,412,401,Real
261,41,4038,3997,Fake
262,7,410,403,Real
263,10,412,402,Real
264,8,411,403,Real
265,30,429,399,Real
266,21,422,401,Real
267,5,408,403,Real
268,14,4038,4024,Fake
269,9,412,403,Real
270,7,410,403,Real
271,76,468,392,Real
272,48,447,399,Real
273,12,4038,4026,Fake
274,17,418,401,Real
275,13,4038,4025,Fake
276,21,420,399,Real
277,68,462,394,Real
278,13,415,402,Real
279,5,408,403,Real
280,46,4038,3992,Fake
281,19,422,403,Real
282,5,4038,4033,Fake
283,8,411,403,Real
284,19,422,403,Target
285,50,449,399,Real
286,5,408,403,Real
287,4,407,403,Real
288,7,410,403,Real
289,7,409,402,Real
290,17,418,401,Target
291,39,437,398,Real
292,4,407,403,Real
293,6,409,403,Real
294,6,4038,4032,Fake
295,13,415,402,Real
296,10,412,402,Real
297,28,427,399,Real
298,14,4038,4024,Fake
299,23,423,400,Real
300,10,412,402,Real
301,6,4038,4032,Fake
302,23,423,400,Real
303,24,426,402,Real
304,58,456,398,Real
305,5,408,403,Real
306,12,412,400,Target
307,7,409,402,Real
308,27,428,401,Real
309,13,416,403,Real
310,16,418,402,Real
311,10,413,403,Real
312,29,429,400,Target
313,40,439,399,Real
314,16,418,402,Real
315,59,455,396,Target
316,5,408,403,Target
317,10,412,402,Real
318,14,415,401,Real
319,11,413,402,Real
320,24,426,402,Real
321,6,409,403,Real
322,75,4038,3963,Fake
323,42,439,397,Real
324,29,430,401,Real
325,42,441,399,Real
326,22,423,401,Real
327,7,410,403,Real
328,12,412,400,Real
329,33,431,398,Real
330,19,420,401,Real
331,23,426,403,Real
332,46,444,398,Real
333,11,412,401,Real
334,31,431,400,Real
335,4,407,403,Real
336,6,409,403,Real
337,12,414,402,Real
338,10,413,403,Real
339,30,4038,4008,Fake
340,9,411,402,Real
341,15,416,401,Real
342,37,438,401,Real
343,21,4038,4017,Fake
344,12,415,403,Real
345,19,420,401,Real
346,30,428,398,Real
347,10,412,402,Real
348,232,615,383,Real
349,8,411,403,Real
350,24,425,401,Real
351,8,4038,4030,Fake
352,26,4038,4012,Fake
353,105,491,386,Real
354,29,431,402,Real
355,42,442,400,Real
356,6,409,403,Real
357,21,422,401,Real
358,4,407,403,Real
359,29,430,401,Real
360,46,444,398,Real
361,26,428,402,Real
362,22,422,400,Real
363,99,490,391,Real
364,12,414,402,Target
365,9,412,403,Target
366,100,491,391,Real
367,35,436,401,Target
368,37,436,399,Real
369,29,429,400,Real
370,74,469,395,Real
371,8,411,403,Real
372,20,419,399,Real
373,97,493,396,Real
374,71,468,397,Target
375,20,421,401,Real
376,136,528,392,Real
377,5,408,403,Real
378,65,464,399,Real
379,5,408,403,Real
380,14,415,401,Real
381,15,4038,4023,Fake
382,15,417,402,Real
383,6,409,403,Real
384,7,410,403,Real
385,11,414,403,Real
386,6,409,403,Target
387,39,439,400,Real
388,41,4038,3997,Fake
389,51,450,399,Real
390,9,411,402,Real
391,64,464,400,Real
392,42,440,398,Real
393,10,413,403,Real
394,39,438,399,Target
395,80,475,395,Real
396,30,432,402,Real
397,50,450,400,Real
398,36,434,398,Real
399,11,414,403,Real
400,76,471,395,Real
401,5,408,403,Target
402,60,456,396,Real
403,23,424,401,Real
404,54,447,393,Real
405,14,417,403,Real
406,7,410,403,Real
407,18,420,402,Real
408,58,453,395,Real
409,37,436,399,Real
410,18,420,402,Real
411,6,409,403,Real
412,102,496,394,Real
413,20,4038,4018,Fake
414,162,554,392,Real
415,29,428,399,Real
416,24,426,402,Real
417,65,462,397,Target
418,26,428,402,Real
419,60,453,393,Real
420,37,4038,4001,Fake
421,28,427,399,Real
422,63,462,399,Real
423,60,455,395,Target
424,20,420,400,Real
425,22,425,403,Real
426,21,424,403,Real
427,12,415,403,Real
428,118,507,389,Real
429,13,4038,4025,Fake
430,41,439,398,Real
431,74,470,396,Real
432,58,455,397,Real
433,13,416,403,Real
434,36,437,401,Real
435,13,416,403,Real
436,63,462,399,Real
437,13,416,403,Real
438,74,470,396,Real
439,46,445,399,Real
440,17,420,403,Real
441,11,414,403,Real
442,15,417,402,Target
443,5,408,403,Real
444,50,4038,3988,Fake
445,30,429,399,Real
446,21,423,402,Real
447,4,407,403,Real
448,6,408,402,Real
449,13,414,401,Real
450,25,425,400,Real
451,28,429,401,Real
452,45,4038,3993,Fake
453,8,411,403,Real
454,6,408,402,Real
455,40,440,400,Real
456,64,463,399,Real
457,23,423,400,Real
458,29,431,402,Real
459,13,415,402,Target
460,69,464,395,Real
461,56,454,398,Real
462,22,423,401,Real
463,46,444,398,Real
464,8,411,403,Real
465,81,474,393,Target
466,12,414,402,Real
467,7,410,403,Real
468,5,408,403,Real
469,25,425,400,Real
470,19,421,402,Real
471,34,432,398,Real
472,8,411,403,Real
473,35,434,399,Real
474,23,425,402,Real
475,125,4038,3913,Fake
476,9,412,403,Real
477,15,418,403,Real
478,11,414,403,Real
479,40,439,399,Real
480,10,412,402,Real
481,30,431,401,Real
482,37,439,402,Real
483,234,614,380,Target
484,110,498,388,Real
485,8,411,403,Real
486,19,4038,4019,Fake
487,36,435,399,Real
488,31,431,400,Real
489,27,428,401,Real
490,16,418,402,Real
491,14,416,402,Real
492,68,463,395,Real
493,59,454,395,Real
494,26,423,397,Real
495,26,427,401,Real
496,43,444,401,Real
497,86,481,395,Real
498,9,412,403,Real
499,6,409,403,Real
500,86,483,397,Real
501,11,414,403,Real
502,14,416,402,Real
503,61,456,395,Real
504,46,446,400,Real
505,16,4038,4022,Fake
506,75,470,395,Real
507,68,463,395,Real
508,19,422,403,Real
509,18,418,400,Real
510,29,431,402,Real
511,33,433,400,Real
512,32,431,399,Real
513,92,486,394,Real
514,67,465,398,Real
515,64,464,400,Real
516,23,423,400,Real
517,107,498,391,Real
518,22,425,403,Real
519,28,429,401,Real
520,53,454,401,Real
521,18,419,401,Real
522,14,416,402,Real
523,46,445,399,Real
524,67,465,398,Real
525,72,468,396,Real
526,101,4038,3937,Fake
527,49,449,400,Real
528,16,418,402,Real
529,12,414,402,Real
530,7,410,403,Real
531,43,441,398,Real
532,13,416,403,Real
533,9,412,403,Real
534,11,414,403,Real
535,15,417,402,Real
536,25,4038,4013,Fake
537,43,4038,3995,Fake
538,90,481,391,Real
539,25,426,401,Target
540,11,412,401,Real
541,13,416,403,Real
542,61,457,396,Target
543,24,4038,4014,Fake
544,70,467,397,Real
545,49,444,395,Real
546,33,433,400,Real
547,35,436,401,Real
548,35,436,401,Real
549,10,413,403,Real
550,4,407,403,Real
551,20,420,400,Real
552,7,410,403,Real
553,88,480,392,Real
554,21,421,400,Real
555,41,442,401,Real
556,51,450,399,Real
557,40,440,400,Real
558,23,4038,4015,Fake
559,86,4038,3952,Fake
560,33,4038,4005,Fake
561,84,4038,3954,Fake
562,8,411,403,Real
563,94,492,398,Real
564,12,414,402,Real
565,23,423,400,Real
566,88,479,391,Real
567,66,462,396,Real
568,15,418,403,Real
569,18,419,401,Real
570,38,438,400,Real
571,6,409,403,Real
572,7,410,403,Real
573,35,436,401,Real
574,14,416,402,Real
575,15,418,403,Real
576,17,420,403,Real
577,25,427,402,Real
578,27,429,402,Real
579,42,441,399,Real
580,87,479,392,Real
581,5,408,403,Real
582,24,427,403,Real
583,28,430,402,Real
584,18,421,403,Real
585,4,407,403,Real
586,10,413,403,Real
587,13,416,403,Real
588,17,419,402,Real
589,24,426,402,Real
590,17,419,402,Real
591,49,448,399,Real
592,44,443,399,Real
593,8,411,403,Real
594,11,412,401,Real
595,22,425,403,Real
596,49,448,399,Real
597,25,427,402,Real
598,19,422,403,Real
599,26,428,402,Real
600,27,430,403,Real
601,28,429,401,Real
602,4,407,403,Real
603,21,423,402,Real
604,38,436,398,Real
605,21,423,402,Real
606,94,4038,3944,Fake
607,4,407,403,Real
608,4,407,403,Real
609,33,433,400,Real
610,8,411,403,Real
611,19,422,403,Real
612,18,421,403,Real
613,4,4038,4034,Fake
614,35,436,401,Real
615,27,429,402,Real
616,22,424,402,Real
617,28,428,400,Real
618,27,429,402,Target
619,29,431,402,Target
620,23,4038,4015,Fake
621,10,4038,4028,Fake
622,16,418,402,Real
623,20,423,403,Real
624,4,407,403,Real
625,24,426,402,Real
626,17,419,402,Real
627,27,429,402,Real
628,15,417,402,Real
629,14,417,403,Real
630,42,442,400,Real
631,14,417,403,Real
632,25,427,402,Real
633,18,419,401,Real
634,19,421,402,Real
635,25,428,403,Real
636,28,428,400,Real
637,118,509,391,Real
638,4,407,403,Real
639,14,417,403,Real
640,26,428,402,Real
641,69,465,396,Real
642,5,408,403,Real
643,27,430,403,Real
644,28,4038,4010,Fake
645,32,434,402,Real
646,16,419,403,Real
647,22,4038,4016,Fake
648,5,408,403,Target
649,8,410,402,Real
650,25,427,402,Real
651,76,472,396,Real
652,7,410,403,Real
653,31,432,401,Real
654,36,436,400,Real
655,9,412,403,Real
656,6,409,403,Real
657,10,413,403,Real
658,27,429,402,Real
659,27,429,402,Real
660,6,409,403,Real
661,27,430,403,Real
662,27,429,402,Real
663,12,414,402,Real
664,20,421,401,Real
665,21,423,402,Real
666,21,4038,4017,Fake
667,6,409,403,Real
668,4,407,403,Real
669,37,437,400,Real
670,26,428,402,Real
671,8,411,403,Real
672,11,413,402,Real
673,7,410,403,Real
674,4,407,403,Real
675,26,428,402,Real
676,21,422,401,Real
677,25,428,403,Real
678,29,431,402,Real
679,10,413,403,Real
680,30,431,401,Real
681,26,428,402,Real
682,16,419,403,Real
683,36,437,401,Real
684,23,426,403,Real
685,20,423,403,Real
686,173,562,389,Real
687,31,432,401,Real
688,48,449,401,Real
689,11,413,402,Real
690,12,415,403,Target
691,9,412,403,Real
692,4,407,403,Real
693,17,4038,4021,Fake
694,57,457,400,Real
695,44,445,401,Real
696,34,435,401,Real
697,55,455,400,Real
698,71,470,399,Real
699,5,408,403,Real
700,10,412,402,Real
701,24,427,403,Real
702,11,413,402,Target
703,46,445,399,Real
704,8,411,403,Real
705,72,469,397,Real
706,21,423,402,Real
707,13,416,403,Real
708,32,433,401,Real
709,20,4038,4018,Fake
710,11,413,402,Real
711,23,424,401,Real
712,16,418,402,Real
713,74,474,400,Real
714,17,419,402,Real
715,13,416,403,Real
716,15,417,402,Real
717,7,4038,4031,Fake
718,33,435,402,Real
719,67,467,400,Real
720,21,422,401,Real
721,8,411,403,Real
722,17,420,403,Real
723,15,418,403,Real
724,50,451,401,Real
725,11,413,402,Target
726,39,440,401,Real
727,29,431,402,Real
728,41,441,400,Real
729,16,418,402,Real
730,18,421,403,Real
731,29,431,402,Target
732,17,418,401,Real
733,11,412,401,Real
734,26,427,401,Real
735,8,411,403,Real
736,17,419,402,Real
737,19,421,402,Real
738,28,430,402,Real
739,32,432,400,Target
740,11,414,403,Real
741,20,421,401,Real
742,15,418,403,Real
743,6,4038,4032,Fake
744,5,408,403,Real
745,60,459,399,Target
746,12,415,403,Real
747,60,461,401,Real
748,22,425,403,Real
749,5,408,403,Real
750,5,408,403,Real
751,15,417,402,Real
752,41,442,401,Target
753,16,418,402,Real
754,33,434,401,Real
755,22,4038,4016,Fake
756,13,415,402,Real
757,7,409,402,Real
758,23,425,402,Real
759,13,416,403,Real
760,33,435,402,Target
761,11,414,403,Real
762,16,419,403,Real
763,17,420,403,Real
764,31,431,400,Real
765,17,417,400,Real
766,38,439,401,Real
767,11,413,402,Real
768,17,419,402,Real
769,18,421,403,Real
770,30,433,403,Real
771,18,420,402,Real
772,21,424,403,Real
773,39,440,401,Real
774,40,440,400,Real
775,5,4038,4033,Fake
776,12,415,403,Real
777,21,423,402,Real
778,19,421,402,Target
779,21,422,401,Real
780,37,439,402,Real
781,55,456,401,Real
782,16,418,402,Real
783,21,423,402,Real
784,43,445,402,Real
785,6,409,403,Real
786,12,415,403,Real
787,32,433,401,Real
788,7,4038,4031,Fake
789,16,418,402,Real
790,7,409,402,Real
791,10,413,403,Real
792,26,427,401,Real
793,23,425,402,Real
794,17,419,402,Real
795,21,4038,4017,Fake
796,10,413,403,Real
797,29,431,402,Real
798,10,412,402,Real
799,15,418,403,Real
800,40,442,402,Real
801,4,407,403,Real
802,8,411,403,Real
803,23,425,402,Real
804,19,421,402,Real
805,69,467,398,Real
806,18,419,401,Real
807,23,4038,4015,Fake
808,12,414,402,Real
809,21,423,402,Real
810,35,436,401,Real
811,12,415,403,Real
812,11,414,403,Real
813,13,415,402,Real
814,29,431,402,Target
815,42,443,401,Real
816,12,415,403,Real
817,27,430,403,Real
818,19,421,402,Real
819,40,440,400,Real
820,41,442,401,Real
821,12,415,403,Real
822,18,420,402,Real
823,59,4038,3979,Fake
824,61,459,398,Real
825,9,412,403,Real
826,14,417,403,Real
827,48,449,401,Real
828,82,480,398,Real
829,37,438,401,Real
830,58,458,400,Real
831,18,421,403,Real
832,7,4038,4031,Fake
833,18,420,402,Real
834,46,446,400,Real
835,23,424,401,Real
836,15,417,402,Real
837,16,418,402,Real
838,25,425,400,Real
839,18,4038,4020,Fake
840,30,431,401,Real
841,5,408,403,Real
842,40,442,402,Real
843,16,4038,4022,Fake
844,17,419,402,Real
845,26,428,402,Real
846,9,412,403,Real
847,30,4038,4008,Fake
848,24,425,401,Real
849,33,435,402,Real
850,13,416,403,Real
851,7,410,403,Real
852,7,409,402,Real
853,47,447,400,Real
854,6,409,403,Real
855,7,409,402,Real
856,42,442,400,Real
857,15,416,401,Real
858,8,4038,4030,Fake
859,5,408,403,Real
860,5,408,403,Real
861,13,416,403,Real
862,27,429,402,Real
863,14,416,402,Real
864,8,411,403,Real
865,7,410,403,Real
866,8,411,403,Real
867,11,414,403,Real
868,7,410,403,Real
869,10,413,403,Real
870,10,412,402,Real
871,10,412,402,Real
872,10,413,403,Real
873,9,412,403,Real
874,10,413,403,Real
875,4,407,403,Real
876,14,416,402,Real
877,7,410,403,Real
878,13,416,403,Real
879,9,412,403,Real
880,11,413,402,Real
881,10,412,402,Real
882,11,4038,4027,Fake
883,4,407,403,Real
884,7,410,403,Real
885,12,415,403,Real
886,11,413,402,Real
887,9,412,403,Real
888,12,415,403,Real
889,16,418,402,Real
890,10,413,403,Real
891,4,407,403,Real
892,4,407,403,Real
893,7,410,403,Real
894,7,410,403,Real
895,9,411,402,Real
896,129,520,391,Real
897,69,469,400,Real
898,41,443,402,Real
899,6,409,403,Real
900,16,418,402,Real
901,37,437,400,Real
902,49,450,401,Real
903,37,437,400,Real
904,6,409,403,Real
905,20,420,400,Real
906,81,474,393,Real
907,16,416,400,Real
908,35,434,399,Real
909,15,417,402,Real
910,8,410,402,Real
911,4,407,403,Real
912,12,414,402,Real
913,47,4038,3991,Fake
914,19,420,401,Real
915,38,434,396,Real
916,150,541,391,Real
917,133,527,394,Real
918,4,407,403,Real
919,32,434,402,Real
920,16,417,401,Real
921,109,501,392,Real
922,33,435,402,Real
923,11,413,402,Real
924,48,441,393,Real
925,170,557,387,Real
926,24,425,401,Real
927,78,474,396,Real
928,12,415,403,Real
929,8,410,402,Real
930,55,4038,3983,Fake
931,18,418,400,Real
932,66,465,399,Real
933,28,430,402,Real
934,85,476,391,Real
935,10,412,402,Real
936,40,437,397,Target
937,10,412,402,Real
938,32,433,401,Real
939,20,421,401,Real
940,20,4038,4018,Fake
941,57,457,400,Real
942,68,466,398,Real
943,15,416,401,Real
944,40,441,401,Real
945,7,4038,4031,Fake
946,169,559,390,Real
947,118,510,392,Real
948,41,440,399,Real
949,26,428,402,Real
950,13,415,402,Real
951,23,4038,4015,Fake
952,87,481,394,Real
953,112,507,395,Real
954,58,457,399,Real
955,13,416,403,Real
956,13,4038,4025,Fake
957,68,465,397,Real
958,27,427,400,Real
959,49,449,400,Real
960,106,500,394,Real
961,16,419,403,Real
962,30,429,399,Real
963,36,435,399,Real
964,29,432,403,Real
965,19,418,399,Real
966,118,506,388,Real
967,110,503,393,Real
968,43,440,397,Real
969,35,436,401,Real
970,18,421,403,Real
971,37,438,401,Real
972,24,427,403,Real
973,21,423,402,Real
974,14,416,402,Real
975,57,457,400,Real
976,27,428,401,Real
977,29,430,401,Real
978,107,4038,3931,Fake
979,13,414,401,Real
980,131,516,385,Target
981,50,451,401,Real
982,71,466,395,Real
983,65,462,397,Real
984,45,446,401,Real
985,10,412,402,Real
986,14,415,401,Target
987,9,411,402,Real
988,44,446,402,Target
989,38,439,401,Real
990,32,435,403,Real
991,22,424,402,Real
992,34,435,401,Real
993,157,542,385,Real
994,30,429,399,Target
995,69,467,398,Real
996,7,410,403,Real
997,99,499,400,Real
998,12,415,403,Real
999,80,4038,3958,Fake
1000,19,420,401,Real
1001,42,440,398,Real
1002,7,410,403,Real
1003,98,494,396,Real
1004,123,514,391,Real
1005,17,420,403,Real
1006,145,533,388,Real
1007,19,421,402,Real
1008,11,414,403,Real
1009,60,457,397,Real
1010,39,433,394,Real
1011,35,437,402,Real
1012,35,434,399,Real
1013,15,4038,4023,Fake
1014,102,498,396,Real
1015,39,4038,3999,Fake
1016,12,413,401,Real
1017,152,539,387,Real
1018,54,452,398,Real
1019,61,460,399,Real
1020,61,461,400,Real
1021,64,459,395,Real
1022,7,410,403,Real
1023,12,4038,4026,Fake
1024,88,481,393,Real
1025,32,433,401,Real
1026,83,475,392,Real
1027,6,409,403,Real
1028,70,4038,3968,Fake
1029,82,479,397,Real
1030,14,417,403,Real
1031,7,410,403,Real
1032,82,479,397,Real
1033,20,421,401,Real
1034,6,409,403,Real
1035,29,427,398,Real
1036,61,461,400,Real
1037,40,439,399,Real
1038,8,411,403,Real
1039,30,431,401,Real
1040,70,469,399,Real
1041,51,453,402,Real
1042,18,421,403,Real
1043,15,417,402,Real
1044,31,433,402,Real
1045,15,418,403,Real
1046,6,409,403,Real
1047,68,466,398,Real
1048,109,4038,3929,Fake
1049,85,481,396,Real
1050,14,4038,4024,Fake
1051,49,448,399,Real
1052,66,462,396,Real
1053,11,414,403,Real
1054,57,457,400,Real
1055,17,416,399,Real
1056,68,467,399,Real
1057,8,411,403,Real
1058,10,4038,4028,Fake
1059,168,554,386,Real
1060,54,453,399,Real
1061,13,414,401,Real
1062,25,427,402,Real
1063,25,428,403,Real
1064,30,430,400,Real
1065,5,408,403,Real
1066,71,469,398,Real
1067,79,477,398,Real
1068,52,451,399,Real
1069,24,427,403,Real
1070,81,474,393,Real
1071,6,4038,4032,Fake
1072,29,432,403,Real
1073,13,414,401,Real
1074,66,462,396,Real
1075,83,478,395,Real
1076,145,537,392,Real
1077,18,420,402,Real
1078,186,4038,3852,Fake
1079,126,515,389,Real
1080,63,460,397,Real
1081,33,435,402,Real
1082,60,4038,3978,Fake
1083,109,502,393,Target
1084,18,421,403,Real
1085,69,467,398,Real
1086,208,590,382,Real
1087,10,412,402,Real
1088,17,419,402,Real
1089,17,420,403,Real
1090,16,417,401,Real
1091,23,425,402,Real
1092,53,451,398,Real
1093,12,414,402,Real
1094,14,417,403,Target
1095,27,430,403,Real
1096,4,407,403,Real
1097,39,439,400,Real
1098,26,427,401,Real
1099,59,458,399,Real
1100,67,463,396,Real
1101,126,517,391,Real
1102,54,454,400,Real
1103,11,413,402,Real
1104,112,506,394,Real
1105,7,410,403,Real
1106,30,4038,4008,Fake
1107,144,4038,3894,Fake
1108,46,447,401,Real
1109,41,440,399,Real
1110,73,469,396,Real
1111,12,415,403,Real
1112,57,459,402,Real
1113,50,447,397,Real
1114,41,4038,3997,Fake
1115,39,442,403,Real
1116,32,432,400,Real
1117,125,516,391,Target
1118,38,438,400,Real
1119,4,407,403,Real
1120,54,453,399,Target
1121,27,429,402,Real
1122,52,446,394,Real
1123,74,470,396,Real
1124,133,523,390,Real
1125,120,508,388,Real
1126,201,584,383,Real
1127,24,425,401,Real
1128,101,4038,3937,Fake
1129,63,461,398,Real
1130,69,465,396,Real
1131,35,434,399,Real
1132,145,534,389,Real
1133,9,412,403,Real
1134,14,416,402,Real
1135,71,465,394,Real
1136,36,4038,4002,Fake
1137,32,4038,4006,Fake
1138,17,418,401,Real
1139,27,426,399,Real
1140,12,414,402,Real
1141,21,420,399,Real
1142,36,434,398,Real
1143,17,416,399,Real
1144,24,426,402,Real
1145,4,407,403,Real
1146,150,539,389,Real
1147,8,409,401,Real
1148,68,466,398,Real
1149,105,495,390,Real
1150,17,420,403,Real
1151,9,411,402,Real
1152,20,421,401,Real
1153,142,532,390,Real
1154,12,415,403,Real
1155,48,4038,3990,Fake
1156,102,497,395,Real
1157,8,4038,4030,Fake
1158,69,467,398,Target
1159,64,459,395,Real
1160,91,490,399,Real
1161,22,424,402,Real
1162,11,413,402,Real
1163,103,494,391,Real
1164,30,428,398,Real
1165,29,430,401,Real
1166,60,459,399,Real
1167,31,430,399,Real
1168,9,412,403,Real
1169,22,424,402,Real
1170,39,4038,3999,Fake
1171,27,426,399,Real
1172,116,506,390,Real
1173,118,515,397,Real
1174,21,422,401,Real
1175,135,4038,3903,Fake
1176,5,408,403,Real
1177,18,419,401,Real
1178,16,419,403,Real
1179,48,444,396,Target
1180,48,446,398,Real
1181,92,485,393,Real
1182,69,466,397,Real
1183,37,436,399,Real
1184,161,549,388,Real
1185,159,545,386,Real
1186,20,421,401,Real
1187,23,425,402,Real
1188,35,4038,4003,Fake
1189,41,443,402,Real
1190,42,442,400,Real
1191,113,503,390,Real
1192,100,493,393,Real
1193,12,414,402,Real
1194,7,410,403,Real
1195,52,450,398,Real
1196,29,429,400,Real
1197,18,420,402,Real
1198,86,482,396,Real
1199,220,605,385,Real
1200,7,410,403,Real
1201,61,461,400,Real
1202,12,414,402,Real
1203,11,4038,4027,Fake
1204,110,506,396,Real
1205,105,501,396,Real
1206,4,407,403,Real
1207,75,475,400,Real
1208,6,409,403,Real
1209,79,475,396,Real
1210,43,438,395,Real
1211,176,565,389,Target
1212,29,4038,4009,Fake
1213,23,425,402,Real
1214,117,512,395,Real
