NodeID,DegreeBefore,DegreeAfter,DegreeChange,NodeType
195,13,211,198,Real
196,17,218,201,Real
197,20,221,201,Real
198,16,217,201,Real
199,51,249,198,Target
200,61,257,196,Real
201,8,209,201,Real
202,8,209,201,Real
203,61,260,199,Real
204,26,227,201,Real
205,6,207,201,Real
206,8,209,201,Real
207,7,208,201,Real
208,11,212,201,Real
209,5,206,201,Real
210,5,206,201,Real
211,34,233,199,Real
212,22,221,199,Real
213,43,243,200,Real
214,21,4038,4017,Fake
215,5,206,201,Real
216,6,207,201,Real
217,12,213,201,Real
218,13,4038,4025,Fake
219,10,4038,4028,Fake
220,8,209,201,Real
221,12,213,201,Real
222,15,216,201,Real
223,31,230,199,Real
224,32,4038,4006,Fake
225,14,214,200,Real
226,18,219,201,Real
227,19,219,200,Real
228,7,208,201,Real
229,10,211,201,Real
230,13,213,200,Real
231,25,225,200,Real
232,29,227,198,Real
233,6,4038,4032,Fake
234,6,207,201,Real
235,9,210,201,Real
236,41,238,197,Target
237,11,212,201,Real
238,27,228,201,Real
239,63,261,198,Real
240,7,208,201,Real
241,6,207,201,Real
242,28,229,201,Real
243,12,213,201,Real
244,6,207,201,Real
245,9,4038,4029,Fake
246,18,218,200,Real
247,7,208,201,Real
248,25,225,200,Real
249,28,229,201,Real
250,9,210,201,Real
251,18,219,201,Real
252,69,267,198,Real
253,7,207,200,Real
254,21,222,201,Real
255,6,207,201,Real
256,6,206,200,Real
257,22,222,200,Real
258,19,220,201,Real
259,12,212,200,Target
260,12,212,200,Real
261,42,240,198,Real
262,8,209,201,Real
263,11,211,200,Real
264,9,210,201,Real
265,31,231,200,Real
266,22,223,201,Real
267,6,207,201,Real
268,15,4038,4023,Fake
269,10,211,201,Real
270,8,209,201,Real
271,77,273,196,Real
272,49,249,200,Real
273,13,4038,4025,Fake
274,18,219,201,Real
275,14,4038,4024,Fake
276,22,220,198,Real
277,69,267,198,Real
278,14,215,201,Real
279,6,207,201,Real
280,47,246,199,Real
281,20,221,201,Real
282,6,207,201,Real
283,9,210,201,Real
284,20,221,201,Target
285,51,250,199,Real
286,6,207,201,Real
287,5,206,201,Real
288,8,209,201,Real
289,8,208,200,Real
290,18,219,201,Target
291,40,237,197,Real
292,5,206,201,Real
293,7,208,201,Real
294,7,4038,4031,Fake
295,14,214,200,Real
296,11,211,200,Real
297,29,229,200,Real
298,15,214,199,Real
299,24,224,200,Real
300,11,212,201,Real
301,7,208,201,Real
302,24,225,201,Real
303,25,226,201,Real
304,59,258,199,Real
305,6,207,201,Real
306,13,211,198,Target
307,8,209,201,Real
308,28,228,200,Real
309,14,215,201,Real
310,17,218,201,Real
311,11,212,201,Real
312,30,230,200,Target
313,41,240,199,Real
314,17,218,201,Real
315,60,257,197,Target
316,6,207,201,Target
317,11,212,201,Real
318,15,215,200,Real
319,12,212,200,Real
320,25,226,201,Real
321,7,208,201,Real
322,76,272,196,Real
323,43,241,198,Real
324,30,230,200,Real
325,43,242,199,Real
326,23,223,200,Real
327,8,209,201,Real
328,13,211,198,Real
329,34,234,200,Real
330,20,221,201,Real
331,24,225,201,Real
332,47,245,198,Real
333,12,212,200,Real
334,32,231,199,Real
335,5,206,201,Real
336,7,208,201,Real
337,13,214,201,Real
338,11,212,201,Real
339,31,4038,4007,Fake
340,10,210,200,Real
341,16,216,200,Real
342,38,239,201,Real
343,22,222,200,Real
344,13,214,201,Real
345,20,221,201,Real
346,31,231,200,Real
347,11,211,200,Real
348,233,426,193,Real
349,9,210,201,Real
350,25,226,201,Real
351,9,210,201,Real
352,27,227,200,Real
353,106,298,192,Real
354,30,231,201,Real
355,43,243,200,Real
356,7,208,201,Real
357,22,222,200,Real
358,5,206,201,Real
359,30,230,200,Real
360,47,247,200,Real
361,27,227,200,Real
362,23,222,199,Real
363,100,295,195,Real
364,13,214,201,Target
365,10,211,201,Target
366,101,293,192,Real
367,36,236,200,Target
368,38,236,198,Real
369,30,231,201,Real
370,75,274,199,Real
371,9,210,201,Real
372,21,220,199,Real
373,98,295,197,Real
374,72,270,198,Target
375,21,221,200,Real
376,137,333,196,Real
377,6,207,201,Real
378,66,265,199,Real
379,6,207,201,Real
380,15,215,200,Real
381,16,217,201,Real
382,16,217,201,Real
383,7,208,201,Real
384,8,209,201,Real
385,12,213,201,Real
386,7,208,201,Target
387,40,240,200,Real
388,42,241,199,Real
389,52,252,200,Real
390,10,210,200,Real
391,65,264,199,Real
392,43,241,198,Real
393,11,212,201,Real
394,40,239,199,Target
395,81,279,198,Real
396,31,231,200,Real
397,51,252,201,Real
398,37,235,198,Real
399,12,213,201,Real
400,77,275,198,Real
401,6,207,201,Target
402,61,259,198,Real
403,24,224,200,Real
404,55,252,197,Real
405,15,216,201,Real
406,8,209,201,Real
407,19,220,201,Real
408,59,256,197,Real
409,38,237,199,Real
410,19,219,200,Real
411,7,208,201,Real
412,103,300,197,Real
413,21,222,201,Real
414,163,359,196,Real
415,30,230,200,Real
416,25,226,201,Real
417,66,264,198,Target
418,27,227,200,Real
419,61,257,196,Real
420,38,239,201,Real
421,29,229,200,Real
422,64,264,200,Real
423,61,257,196,Target
424,21,221,200,Real
425,23,224,201,Real
426,22,223,201,Real
427,13,214,201,Real
428,119,311,192,Real
429,14,4038,4024,Fake
430,42,241,199,Real
431,75,272,197,Real
432,59,258,199,Real
433,14,215,201,Real
434,37,236,199,Real
435,14,215,201,Real
436,64,262,198,Real
437,14,215,201,Real
438,75,273,198,Real
439,47,247,200,Real
440,18,219,201,Real
441,12,213,201,Real
442,16,216,200,Target
443,6,207,201,Real
444,51,250,199,Real
445,31,231,200,Real
446,22,222,200,Real
447,5,206,201,Real
448,7,208,201,Real
449,14,215,201,Real
450,26,226,200,Real
451,29,230,201,Real
452,46,245,199,Real
453,9,210,201,Real
454,7,208,201,Real
455,41,241,200,Real
456,65,265,200,Real
457,24,224,200,Real
458,30,230,200,Real
459,14,215,201,Target
460,70,267,197,Real
461,57,255,198,Real
462,23,223,200,Real
463,47,246,199,Real
464,9,210,201,Real
465,82,279,197,Target
466,13,213,200,Real
467,8,209,201,Real
468,6,207,201,Real
469,26,226,200,Real
470,20,221,201,Real
471,35,234,199,Real
472,9,210,201,Real
473,36,236,200,Real
474,24,224,200,Real
475,126,4038,3912,Fake
476,10,211,201,Real
477,16,217,201,Real
478,12,213,201,Real
479,41,240,199,Real
480,11,212,201,Real
481,31,230,199,Real
482,38,238,200,Real
483,235,423,188,Target
484,111,301,190,Real
485,9,210,201,Real
486,20,220,200,Real
487,37,236,199,Real
488,32,231,199,Real
489,28,228,200,Real
490,17,217,200,Real
491,15,215,200,Real
492,69,266,197,Real
493,60,257,197,Real
494,27,225,198,Real
495,27,227,200,Real
496,44,244,200,Real
497,87,284,197,Real
498,10,211,201,Real
499,7,208,201,Real
500,87,286,199,Real
501,12,213,201,Real
502,15,215,200,Real
503,62,260,198,Real
504,47,247,200,Real
505,17,4038,4021,Fake
506,76,274,198,Real
507,69,267,198,Real
508,20,221,201,Real
509,19,219,200,Real
510,30,231,201,Real
511,34,233,199,Real
512,33,231,198,Real
513,93,291,198,Real
514,68,267,199,Real
515,65,264,199,Real
516,24,224,200,Real
517,108,302,194,Real
518,23,224,201,Real
519,29,229,200,Real
520,54,255,201,Real
521,19,219,200,Real
522,15,215,200,Real
523,47,247,200,Real
524,68,266,198,Real
525,73,270,197,Real
526,102,4038,3936,Fake
527,50,249,199,Real
528,17,218,201,Real
529,13,213,200,Real
530,8,209,201,Real
531,44,243,199,Real
532,14,215,201,Real
533,10,211,201,Real
534,12,213,201,Real
535,16,217,201,Real
536,26,4038,4012,Fake
537,44,243,199,Real
538,91,284,193,Real
539,26,225,199,Target
540,12,211,199,Real
541,14,215,201,Real
542,62,259,197,Target
543,25,225,200,Real
544,71,270,199,Real
545,50,247,197,Real
546,34,234,200,Real
547,36,236,200,Real
548,36,236,200,Real
549,11,212,201,Real
550,5,206,201,Real
551,21,221,200,Real
552,8,209,201,Real
553,89,284,195,Real
554,22,222,200,Real
555,42,242,200,Real
556,52,251,199,Real
557,41,241,200,Real
558,24,4038,4014,Fake
559,87,4038,3951,Fake
560,34,4038,4004,Fake
561,85,280,195,Real
562,9,210,201,Real
563,95,295,200,Real
564,13,214,201,Real
565,24,223,199,Real
566,89,283,194,Real
567,67,265,198,Real
568,16,217,201,Real
569,19,220,201,Real
570,39,239,200,Real
571,7,208,201,Real
572,8,209,201,Real
573,36,236,200,Real
574,15,216,201,Real
575,16,217,201,Real
576,18,219,201,Real
577,26,227,201,Real
578,28,229,201,Real
579,43,243,200,Real
580,88,283,195,Real
581,6,207,201,Real
582,25,226,201,Real
583,29,230,201,Real
584,19,220,201,Real
585,5,206,201,Real
586,11,212,201,Real
587,14,215,201,Real
588,18,218,200,Real
589,25,226,201,Real
590,18,218,200,Real
591,50,248,198,Real
592,45,245,200,Real
593,9,210,201,Real
594,12,212,200,Real
595,23,224,201,Real
596,50,249,199,Real
597,26,226,200,Real
598,20,221,201,Real
599,27,228,201,Real
600,28,229,201,Real
601,29,229,200,Real
602,5,206,201,Real
603,22,222,200,Real
604,39,236,197,Real
605,22,222,200,Real
606,95,4038,3943,Fake
607,5,206,201,Real
608,5,206,201,Real
609,34,234,200,Real
610,9,210,201,Real
611,20,221,201,Real
612,19,220,201,Real
613,5,206,201,Real
614,36,235,199,Real
615,28,229,201,Real
616,23,224,201,Real
617,29,229,200,Real
618,28,229,201,Target
619,30,230,200,Target
620,24,224,200,Real
621,11,212,201,Real
622,17,218,201,Real
623,21,222,201,Real
624,5,206,201,Real
625,25,225,200,Real
626,18,218,200,Real
627,28,229,201,Real
628,16,217,201,Real
629,15,216,201,Real
630,43,243,200,Real
631,15,216,201,Real
632,26,227,201,Real
633,19,219,200,Real
634,20,221,201,Real
635,26,227,201,Real
636,29,229,200,Real
637,119,311,192,Real
638,5,206,201,Real
639,15,216,201,Real
640,27,228,201,Real
641,70,266,196,Real
642,6,207,201,Real
643,28,229,201,Real
644,29,4038,4009,Fake
645,33,233,200,Real
646,17,218,201,Real
647,23,224,201,Real
648,6,207,201,Target
649,9,210,201,Real
650,26,227,201,Real
651,77,274,197,Real
652,8,209,201,Real
653,32,233,201,Real
654,37,237,200,Real
655,10,211,201,Real
656,7,208,201,Real
657,11,212,201,Real
658,28,229,201,Real
659,28,229,201,Real
660,7,208,201,Real
661,28,229,201,Real
662,28,229,201,Real
663,13,214,201,Real
664,21,221,200,Real
665,22,223,201,Real
666,22,222,200,Real
667,7,208,201,Real
668,5,206,201,Real
669,38,237,199,Real
670,27,228,201,Real
671,9,210,201,Real
672,12,213,201,Real
673,8,209,201,Real
674,5,206,201,Real
675,27,228,201,Real
676,22,221,199,Real
677,26,227,201,Real
678,30,231,201,Real
679,11,212,201,Real
680,31,231,200,Real
681,27,228,201,Real
682,17,218,201,Real
683,37,237,200,Real
684,24,225,201,Real
685,21,222,201,Real
686,174,370,196,Real
687,32,232,200,Real
688,49,250,201,Real
689,12,213,201,Real
690,13,214,201,Target
691,10,211,201,Real
692,5,206,201,Real
693,18,4038,4020,Fake
694,58,258,200,Real
695,45,245,200,Real
696,35,235,200,Real
697,56,255,199,Real
698,72,270,198,Real
699,6,207,201,Real
700,11,211,200,Real
701,25,226,201,Real
702,12,213,201,Target
703,47,246,199,Real
704,9,210,201,Real
705,73,272,199,Real
706,22,223,201,Real
707,14,215,201,Real
708,33,234,201,Real
709,21,4038,4017,Fake
710,12,213,201,Real
711,24,224,200,Real
712,17,218,201,Real
713,75,275,200,Real
714,18,219,201,Real
715,14,215,201,Real
716,16,216,200,Real
717,8,209,201,Real
718,34,235,201,Real
719,68,269,201,Real
720,22,223,201,Real
721,9,210,201,Real
722,18,219,201,Real
723,16,217,201,Real
724,51,251,200,Real
725,12,213,201,Target
726,40,240,200,Real
727,30,231,201,Real
728,42,242,200,Real
729,17,217,200,Real
730,19,220,201,Real
731,30,231,201,Target
732,18,219,201,Real
733,12,212,200,Real
734,27,227,200,Real
735,9,210,201,Real
736,18,219,201,Real
737,20,221,201,Real
738,29,229,200,Real
739,33,232,199,Target
740,12,213,201,Real
741,21,221,200,Real
742,16,217,201,Real
743,7,208,201,Real
744,6,207,201,Real
745,61,261,200,Target
746,13,214,201,Real
747,61,261,200,Real
748,23,224,201,Real
749,6,207,201,Real
750,6,207,201,Real
751,16,216,200,Real
752,42,243,201,Target
753,17,218,201,Real
754,34,234,200,Real
755,23,224,201,Real
756,14,215,201,Real
757,8,208,200,Real
758,24,225,201,Real
759,14,215,201,Real
760,34,235,201,Real
761,12,213,201,Real
762,17,218,201,Real
763,18,219,201,Real
764,32,232,200,Real
765,18,218,200,Real
766,39,240,201,Real
767,12,213,201,Real
768,18,219,201,Real
769,19,220,201,Real
770,31,232,201,Real
771,19,220,201,Real
772,22,223,201,Real
773,40,241,201,Real
774,41,241,200,Real
775,6,4038,4032,Fake
776,13,214,201,Real
777,22,222,200,Real
778,20,220,200,Target
779,22,222,200,Real
780,38,239,201,Real
781,56,257,201,Real
782,17,218,201,Real
783,22,223,201,Real
784,44,244,200,Real
785,7,208,201,Real
786,13,214,201,Real
787,33,234,201,Real
788,8,209,201,Real
789,17,218,201,Real
790,8,209,201,Real
791,11,212,201,Real
792,27,227,200,Real
793,24,225,201,Real
794,18,218,200,Real
795,22,4038,4016,Fake
796,11,212,201,Real
797,30,231,201,Real
798,11,212,201,Real
799,16,217,201,Real
800,41,242,201,Real
801,5,206,201,Real
802,9,210,201,Real
803,24,225,201,Real
804,20,220,200,Real
805,70,269,199,Real
806,19,220,201,Real
807,24,4038,4014,Fake
808,13,214,201,Real
809,22,223,201,Real
810,36,237,201,Real
811,13,214,201,Real
812,12,213,201,Real
813,14,214,200,Real
814,30,231,201,Target
815,43,244,201,Real
816,13,214,201,Real
817,28,229,201,Real
818,20,221,201,Real
819,41,240,199,Real
820,42,242,200,Real
821,13,214,201,Real
822,19,220,201,Real
823,60,258,198,Real
824,62,261,199,Real
825,10,211,201,Real
826,15,216,201,Real
827,49,250,201,Real
828,83,281,198,Real
829,38,238,200,Real
830,59,259,200,Real
831,19,220,201,Real
832,8,209,201,Real
833,19,220,201,Real
834,47,247,200,Real
835,24,224,200,Real
836,16,217,201,Real
837,17,217,200,Real
838,26,225,199,Real
839,19,220,201,Real
840,31,231,200,Real
841,6,207,201,Real
842,41,241,200,Real
843,17,216,199,Real
844,18,218,200,Real
845,27,228,201,Real
846,10,211,201,Real
847,31,232,201,Real
848,25,225,200,Real
849,34,235,201,Real
850,14,215,201,Real
851,8,209,201,Real
852,8,209,201,Real
853,48,248,200,Real
854,7,208,201,Real
855,8,209,201,Real
856,43,242,199,Real
857,16,216,200,Real
858,9,4038,4029,Fake
859,6,207,201,Real
860,6,207,201,Real
861,14,215,201,Real
862,28,228,200,Real
863,15,215,200,Real
864,9,210,201,Real
865,8,209,201,Real
866,9,210,201,Real
867,12,213,201,Real
868,8,209,201,Real
869,11,212,201,Real
870,11,211,200,Real
871,11,211,200,Real
872,11,212,201,Real
873,10,211,201,Real
874,11,212,201,Real
875,5,206,201,Real
876,15,215,200,Real
877,8,209,201,Real
878,14,215,201,Real
879,10,211,201,Real
880,12,213,201,Real
881,11,211,200,Real
882,12,4038,4026,Fake
883,5,206,201,Real
884,8,209,201,Real
885,13,214,201,Real
886,12,212,200,Real
887,10,211,201,Real
888,13,214,201,Real
889,17,217,200,Real
890,11,212,201,Real
891,5,206,201,Real
892,5,206,201,Real
893,8,209,201,Real
894,8,209,201,Real
895,10,210,200,Real
896,130,322,192,Real
897,70,271,201,Real
898,42,242,200,Real
899,7,208,201,Real
900,17,218,201,Real
901,38,238,200,Real
902,50,250,200,Real
903,38,238,200,Real
904,7,208,201,Real
905,21,219,198,Real
906,82,277,195,Real
907,17,216,199,Real
908,36,236,200,Real
909,16,216,200,Real
910,9,210,201,Real
911,5,206,201,Real
912,13,214,201,Real
913,48,4038,3990,Fake
914,20,219,199,Real
915,39,235,196,Real
916,151,347,196,Real
917,134,330,196,Real
918,5,206,201,Real
919,33,233,200,Real
920,17,217,200,Real
921,110,304,194,Real
922,34,234,200,Real
923,12,213,201,Real
924,49,245,196,Real
925,171,364,193,Real
926,25,226,201,Real
927,79,278,199,Real
928,13,214,201,Real
929,9,210,201,Real
930,56,253,197,Real
931,19,220,201,Real
932,67,267,200,Real
933,29,229,200,Real
934,86,280,194,Real
935,11,211,200,Real
936,41,239,198,Target
937,11,211,200,Real
938,33,233,200,Real
939,21,222,201,Real
940,21,4038,4017,Fake
941,58,257,199,Real
942,69,266,197,Real
943,16,216,200,Real
944,41,242,201,Real
945,8,4038,4030,Fake
946,170,362,192,Real
947,119,314,195,Real
948,42,241,199,Real
949,27,227,200,Real
950,14,215,201,Real
951,24,4038,4014,Fake
952,88,283,195,Real
953,113,311,198,Real
954,59,256,197,Real
955,14,215,201,Real
956,14,4038,4024,Fake
957,69,266,197,Real
958,28,228,200,Real
959,50,250,200,Real
960,107,302,195,Real
961,17,218,201,Real
962,31,230,199,Real
963,37,236,199,Real
964,30,231,201,Real
965,20,219,199,Real
966,119,312,193,Real
967,111,308,197,Real
968,44,240,196,Real
969,36,236,200,Real
970,19,220,201,Real
971,38,237,199,Real
972,25,226,201,Real
973,22,222,200,Real
974,15,216,201,Real
975,58,256,198,Real
976,28,229,201,Real
977,30,230,200,Real
978,108,302,194,Real
979,14,213,199,Real
980,132,323,191,Target
981,51,250,199,Real
982,72,268,196,Real
983,66,262,196,Real
984,46,245,199,Real
985,11,211,200,Real
986,15,215,200,Target
987,10,210,200,Real
988,45,245,200,Target
989,39,239,200,Real
990,33,234,201,Real
991,23,224,201,Real
992,35,235,200,Real
993,158,349,191,Real
994,31,230,199,Target
995,70,269,199,Real
996,8,209,201,Real
997,100,301,201,Real
998,13,214,201,Real
999,81,275,194,Real
1000,20,220,200,Real
1001,43,240,197,Real
1002,8,209,201,Real
1003,99,297,198,Real
1004,124,316,192,Real
1005,18,219,201,Real
1006,146,339,193,Real
1007,20,221,201,Real
1008,12,213,201,Real
1009,61,258,197,Real
1010,40,238,198,Real
1011,36,237,201,Real
1012,36,233,197,Real
1013,16,216,200,Real
1014,103,299,196,Real
1015,40,238,198,Real
1016,13,212,199,Real
1017,153,343,190,Real
1018,55,252,197,Real
1019,62,259,197,Real
1020,62,260,198,Real
1021,65,259,194,Real
1022,8,209,201,Real
1023,13,214,201,Real
1024,89,282,193,Real
1025,33,233,200,Real
1026,84,279,195,Real
1027,7,208,201,Real
1028,71,4038,3967,Fake
1029,83,283,200,Real
1030,15,216,201,Real
1031,8,209,201,Real
1032,83,281,198,Real
1033,21,221,200,Real
1034,7,208,201,Real
1035,30,230,200,Real
1036,62,260,198,Real
1037,41,241,200,Real
1038,9,210,201,Real
1039,31,232,201,Real
1040,71,269,198,Real
1041,52,253,201,Real
1042,19,220,201,Real
1043,16,216,200,Real
1044,32,233,201,Real
1045,16,217,201,Real
1046,7,208,201,Real
1047,69,268,199,Real
1048,110,309,199,Target
1049,86,283,197,Real
1050,15,214,199,Real
1051,50,250,200,Real
1052,67,262,195,Real
1053,12,213,201,Real
1054,58,256,198,Real
1055,18,216,198,Real
1056,69,269,200,Real
1057,9,210,201,Real
1058,11,211,200,Real
1059,169,359,190,Real
1060,55,252,197,Real
1061,14,215,201,Real
1062,26,226,200,Real
1063,26,227,201,Real
1064,31,231,200,Real
1065,6,207,201,Real
1066,72,270,198,Real
1067,80,277,197,Real
1068,53,252,199,Real
1069,25,226,201,Real
1070,82,279,197,Real
1071,7,4038,4031,Fake
1072,30,231,201,Real
1073,14,215,201,Real
1074,67,265,198,Real
1075,84,281,197,Real
1076,146,341,195,Real
1077,19,220,201,Real
1078,187,4038,3851,Fake
1079,127,319,192,Real
1080,64,262,198,Real
1081,34,234,200,Real
1082,61,260,199,Real
1083,110,305,195,Target
1084,19,220,201,Real
1085,70,270,200,Real
1086,209,397,188,Real
1087,11,212,201,Real
1088,18,219,201,Real
1089,18,219,201,Real
1090,17,217,200,Real
1091,24,224,200,Real
1092,54,251,197,Real
1093,13,213,200,Real
1094,15,216,201,Target
1095,28,229,201,Real
1096,5,206,201,Real
1097,40,240,200,Real
1098,27,228,201,Real
1099,60,258,198,Real
1100,68,263,195,Real
1101,127,321,194,Real
1102,55,253,198,Real
1103,12,212,200,Real
1104,113,307,194,Real
1105,8,209,201,Real
1106,31,4038,4007,Fake
1107,145,338,193,Real
1108,47,246,199,Real
1109,42,240,198,Real
1110,74,272,198,Real
1111,13,214,201,Real
1112,58,258,200,Real
1113,51,250,199,Real
1114,42,4038,3996,Fake
1115,40,241,201,Real
1116,33,234,201,Real
1117,126,320,194,Target
1118,39,239,200,Real
1119,5,206,201,Real
1120,55,254,199,Target
1121,28,228,200,Real
1122,53,248,195,Real
1123,75,272,197,Real
1124,134,328,194,Real
1125,121,313,192,Real
1126,202,392,190,Real
1127,25,225,200,Real
1128,102,4038,3936,Fake
1129,64,262,198,Real
1130,70,267,197,Real
1131,36,234,198,Real
1132,146,340,194,Real
1133,10,211,201,Real
1134,15,216,201,Real
1135,72,268,196,Real
1136,37,238,201,Real
1137,33,234,201,Real
1138,18,217,199,Real
1139,28,228,200,Real
1140,13,214,201,Real
1141,22,221,199,Real
1142,37,236,199,Real
1143,18,216,198,Real
1144,25,226,201,Real
1145,5,206,201,Real
1146,151,343,192,Real
1147,9,208,199,Real
1148,69,267,198,Real
1149,106,299,193,Real
1150,18,219,201,Real
1151,10,210,200,Real
1152,21,222,201,Real
1153,143,337,194,Real
1154,13,214,201,Real
1155,49,4038,3989,Fake
1156,103,300,197,Real
1157,9,4038,4029,Fake
1158,70,267,197,Target
1159,65,262,197,Real
1160,92,291,199,Real
1161,23,223,200,Real
1162,12,213,201,Real
1163,104,297,193,Real
1164,31,229,198,Real
1165,30,231,201,Real
1166,61,260,199,Real
1167,32,232,200,Real
1168,10,211,201,Real
1169,23,224,201,Real
1170,40,238,198,Real
1171,28,227,199,Real
1172,117,310,193,Real
1173,119,318,199,Real
1174,22,223,201,Real
1175,136,332,196,Real
1176,6,207,201,Real
1177,19,218,199,Real
1178,17,218,201,Real
1179,49,245,196,Real
1180,49,249,200,Real
1181,93,287,194,Real
1182,70,268,198,Real
1183,38,237,199,Real
1184,162,354,192,Real
1185,160,352,192,Real
1186,21,222,201,Real
1187,24,225,201,Real
1188,36,4038,4002,Fake
1189,42,242,200,Real
1190,43,242,199,Real
1191,114,310,196,Real
1192,101,294,193,Real
1193,13,213,200,Real
1194,8,209,201,Real
1195,53,253,200,Real
1196,30,230,200,Real
1197,19,219,200,Real
1198,87,284,197,Real
1199,221,412,191,Real
1200,8,209,201,Real
1201,62,262,200,Real
1202,13,213,200,Real
1203,12,4038,4026,Fake
1204,111,306,195,Real
1205,106,304,198,Real
1206,5,206,201,Real
1207,76,275,199,Real
1208,7,208,201,Real
1209,80,278,198,Real
1210,44,241,197,Real
1211,177,369,192,Target
1212,30,230,200,Real
1213,24,225,201,Real
1214,118,315,197,Real
1215,47,4038,3991,Fake
1216,40,240,200,Real
1217,51,247,196,Real
1218,15,214,199,Real
1219,58,253,195,Real
1220,13,214,201,Real
1221,75,270,195,Real
1222,146,338,192,Real
1223,26,226,200,Target
1224,6,207,201,Real
1225,34,234,200,Real
1226,39,238,199,Real
1227,88,284,196,Real
1228,27,225,198,Real
1229,51,4038,3987,Fake
