NodeID,DegreeBefore,DegreeAfter,DegreeChange,NodeType
116,29,229,200,Real
117,18,218,200,Target
118,48,247,199,Real
119,74,272,198,Real
120,16,217,201,Real
121,24,225,201,Real
122,75,273,198,Real
123,30,230,200,Real
124,16,217,201,Real
125,16,217,201,Real
126,19,219,200,Real
127,28,229,201,Real
128,40,240,200,Real
129,19,219,200,Real
130,28,228,200,Real
131,19,220,201,Real
132,28,228,200,Real
133,30,226,196,Real
134,31,231,200,Real
135,22,223,201,Real
136,145,341,196,Real
137,28,228,200,Target
138,14,215,201,Real
139,21,222,201,Real
140,23,223,200,Real
141,40,237,197,Real
142,55,254,199,Real
143,24,224,200,Real
144,27,228,201,Real
145,14,215,201,Real
146,22,222,200,Real
147,18,218,200,Real
148,32,231,199,Real
149,26,227,201,Real
150,23,224,201,Real
151,19,220,201,Real
152,17,216,199,Real
153,14,215,201,Real
154,14,214,200,Real
155,15,216,201,Real
156,24,225,201,Real
157,15,216,201,Real
158,37,236,199,Real
159,26,227,201,Real
160,14,215,201,Real
161,37,235,198,Real
162,20,221,201,Real
163,18,219,201,Real
164,15,216,201,Real
165,23,223,200,Real
166,16,217,201,Real
167,19,220,201,Real
168,23,223,200,Real
169,50,249,199,Real
170,58,256,198,Real
171,34,232,198,Real
172,53,250,197,Real
173,24,225,201,Real
174,16,217,201,Real
175,29,229,200,Real
176,26,226,200,Real
177,23,223,200,Real
178,25,226,201,Real
179,15,216,201,Real
180,32,233,201,Real
181,22,220,198,Real
182,15,4038,4023,Fake
183,14,4038,4024,Fake
184,30,231,201,Real
185,38,237,199,Real
186,56,255,199,Real
187,28,229,201,Real
188,60,259,199,Real
189,19,220,201,Real
190,16,217,201,Real
191,15,216,201,Real
192,17,218,201,Real
193,17,218,201,Real
194,31,231,200,Real
195,21,219,198,Real
196,25,226,201,Real
197,28,229,201,Real
198,24,225,201,Real
199,59,257,198,Target
200,69,265,196,Real
201,16,217,201,Real
202,16,217,201,Real
203,69,268,199,Real
204,34,235,201,Real
205,14,215,201,Real
206,16,217,201,Real
207,15,216,201,Real
208,19,220,201,Real
209,13,214,201,Real
210,13,214,201,Real
211,42,241,199,Real
212,30,229,199,Real
213,51,251,200,Real
214,29,4038,4009,Fake
215,13,214,201,Real
216,14,215,201,Real
217,20,221,201,Real
218,21,4038,4017,Fake
219,18,4038,4020,Fake
220,16,217,201,Real
221,20,221,201,Real
222,23,224,201,Real
223,39,238,199,Real
224,40,4038,3998,Fake
225,22,222,200,Real
226,26,227,201,Real
227,27,227,200,Real
228,15,216,201,Real
229,18,219,201,Real
230,21,221,200,Real
231,33,233,200,Real
232,37,235,198,Real
233,14,4038,4024,Fake
234,14,215,201,Real
235,17,218,201,Real
236,49,246,197,Target
237,19,220,201,Real
238,35,236,201,Real
239,71,269,198,Real
240,15,216,201,Real
241,14,215,201,Real
242,36,237,201,Real
243,20,221,201,Real
244,14,215,201,Real
245,17,4038,4021,Fake
246,26,226,200,Real
247,15,216,201,Real
248,33,233,200,Real
249,36,237,201,Real
250,17,218,201,Real
251,26,227,201,Real
252,77,275,198,Real
253,15,215,200,Real
254,29,230,201,Real
255,14,215,201,Real
256,14,214,200,Real
257,30,230,200,Real
258,27,228,201,Real
259,20,220,200,Target
260,20,220,200,Real
261,50,248,198,Real
262,16,217,201,Real
263,19,219,200,Real
264,17,218,201,Real
265,39,239,200,Real
266,30,231,201,Real
267,14,215,201,Real
268,23,4038,4015,Fake
269,18,219,201,Real
270,16,217,201,Real
271,85,281,196,Real
272,57,257,200,Real
273,21,4038,4017,Fake
274,26,227,201,Real
275,22,4038,4016,Fake
276,30,228,198,Real
277,77,275,198,Real
278,22,223,201,Real
279,14,215,201,Real
280,55,254,199,Real
281,28,229,201,Real
282,14,215,201,Real
283,17,218,201,Real
284,28,229,201,Target
285,59,258,199,Real
286,14,215,201,Real
287,13,214,201,Real
288,16,217,201,Real
289,16,216,200,Real
290,26,227,201,Target
291,48,245,197,Real
292,13,214,201,Real
293,15,216,201,Real
294,15,4038,4023,Fake
295,22,222,200,Real
296,19,219,200,Real
297,37,237,200,Real
298,23,222,199,Real
299,32,232,200,Real
300,19,220,201,Real
301,15,216,201,Real
302,32,233,201,Real
303,33,234,201,Real
304,67,266,199,Real
305,14,215,201,Real
306,21,219,198,Target
307,16,217,201,Real
308,36,236,200,Real
309,22,223,201,Real
310,25,226,201,Real
311,19,220,201,Real
312,38,238,200,Target
313,49,248,199,Real
314,25,226,201,Real
315,68,265,197,Target
316,14,215,201,Target
317,19,220,201,Real
318,23,223,200,Real
319,20,220,200,Real
320,33,234,201,Real
321,15,216,201,Real
322,84,280,196,Real
323,51,249,198,Real
324,38,238,200,Real
325,51,250,199,Real
326,31,231,200,Real
327,16,217,201,Real
328,21,219,198,Real
329,42,242,200,Real
330,28,229,201,Real
331,32,233,201,Real
332,55,253,198,Real
333,20,220,200,Real
334,40,239,199,Real
335,13,214,201,Real
336,15,216,201,Real
337,21,222,201,Real
338,19,220,201,Real
339,39,4038,3999,Fake
340,18,218,200,Real
341,24,224,200,Real
342,46,247,201,Real
343,30,230,200,Real
344,21,222,201,Real
345,28,229,201,Real
346,39,239,200,Real
347,19,219,200,Real
348,241,434,193,Real
349,17,218,201,Real
350,33,234,201,Real
351,17,218,201,Real
352,35,235,200,Real
353,114,306,192,Real
354,38,239,201,Real
355,51,251,200,Real
356,15,216,201,Real
357,30,230,200,Real
358,13,214,201,Real
359,38,238,200,Real
360,55,255,200,Real
361,35,235,200,Real
362,31,230,199,Real
363,108,303,195,Real
364,21,222,201,Target
365,18,219,201,Target
366,109,301,192,Real
367,44,244,200,Target
368,46,244,198,Real
369,38,239,201,Real
370,83,282,199,Real
371,17,218,201,Real
372,29,228,199,Real
373,106,303,197,Real
374,80,278,198,Target
375,29,229,200,Real
376,145,341,196,Real
377,14,215,201,Real
378,74,273,199,Real
379,14,215,201,Real
380,23,223,200,Real
381,24,225,201,Real
382,24,225,201,Real
383,15,216,201,Real
384,16,217,201,Real
385,20,221,201,Real
386,15,216,201,Target
387,48,248,200,Real
388,50,249,199,Real
389,60,260,200,Real
390,18,218,200,Real
391,73,272,199,Real
392,51,249,198,Real
393,19,220,201,Real
394,48,247,199,Target
395,89,287,198,Real
396,39,239,200,Real
397,59,260,201,Real
398,45,243,198,Real
399,20,221,201,Real
400,85,283,198,Real
401,14,215,201,Target
402,69,267,198,Real
403,32,232,200,Real
404,63,260,197,Real
405,23,224,201,Real
406,16,217,201,Real
407,27,228,201,Real
408,67,264,197,Real
409,46,245,199,Real
410,27,227,200,Real
411,15,216,201,Real
412,111,308,197,Real
413,29,230,201,Real
414,171,367,196,Real
415,38,238,200,Real
416,33,234,201,Real
417,74,272,198,Target
418,35,235,200,Real
419,69,265,196,Real
420,46,247,201,Real
421,37,237,200,Real
422,72,272,200,Real
423,69,265,196,Target
424,29,229,200,Real
425,31,232,201,Real
426,30,231,201,Real
427,21,222,201,Real
428,127,319,192,Real
429,22,4038,4016,Fake
430,50,249,199,Real
431,83,280,197,Real
432,67,266,199,Real
433,22,223,201,Real
434,45,244,199,Real
435,22,223,201,Real
436,72,270,198,Real
437,22,223,201,Real
438,83,281,198,Real
439,55,255,200,Real
440,26,227,201,Real
441,20,221,201,Real
442,24,224,200,Target
443,14,215,201,Real
444,59,258,199,Real
445,39,239,200,Real
446,30,230,200,Real
447,13,214,201,Real
448,15,216,201,Real
449,22,223,201,Real
450,34,234,200,Real
451,37,238,201,Real
452,54,253,199,Real
453,17,218,201,Real
454,15,216,201,Real
455,49,249,200,Real
456,73,273,200,Real
457,32,232,200,Real
458,38,238,200,Real
459,22,223,201,Target
460,78,275,197,Real
461,65,263,198,Real
462,31,231,200,Real
463,55,254,199,Real
464,17,218,201,Real
465,90,287,197,Target
466,21,221,200,Real
467,16,217,201,Real
468,14,215,201,Real
469,34,234,200,Real
470,28,229,201,Real
471,43,242,199,Real
472,17,218,201,Real
473,44,244,200,Real
474,32,232,200,Real
475,134,4038,3904,Fake
476,18,219,201,Real
477,24,225,201,Real
478,20,221,201,Real
479,49,248,199,Real
480,19,220,201,Real
481,39,238,199,Real
482,46,246,200,Real
483,243,431,188,Target
484,119,309,190,Real
485,17,218,201,Real
486,28,228,200,Real
487,45,244,199,Real
488,40,239,199,Real
489,36,236,200,Real
490,25,225,200,Real
491,23,223,200,Real
492,77,274,197,Real
493,68,265,197,Real
494,35,233,198,Real
495,35,235,200,Real
496,52,252,200,Real
497,95,292,197,Real
498,18,219,201,Real
499,15,216,201,Real
500,95,294,199,Real
501,20,221,201,Real
502,23,223,200,Real
503,70,268,198,Real
504,55,255,200,Real
505,25,4038,4013,Fake
506,84,282,198,Real
507,77,275,198,Real
508,28,229,201,Real
509,27,227,200,Real
510,38,239,201,Real
511,42,241,199,Real
512,41,239,198,Real
513,101,299,198,Real
514,76,275,199,Real
515,73,272,199,Real
516,32,232,200,Real
517,116,310,194,Real
518,31,232,201,Real
519,37,237,200,Real
520,62,263,201,Real
521,27,227,200,Real
522,23,223,200,Real
523,55,255,200,Real
524,76,274,198,Real
525,81,278,197,Real
526,110,4038,3928,Fake
527,58,257,199,Real
528,25,226,201,Real
529,21,221,200,Real
530,16,217,201,Real
531,52,251,199,Real
532,22,223,201,Real
533,18,219,201,Real
534,20,221,201,Real
535,24,225,201,Real
536,34,4038,4004,Fake
537,52,251,199,Real
538,99,292,193,Real
539,34,233,199,Target
540,20,219,199,Real
541,22,223,201,Real
542,70,267,197,Target
543,33,233,200,Real
544,79,278,199,Real
545,58,255,197,Real
546,42,242,200,Real
547,44,244,200,Real
548,44,244,200,Real
549,19,220,201,Real
550,13,214,201,Real
551,29,229,200,Real
552,16,217,201,Real
553,97,292,195,Real
554,30,230,200,Real
555,50,250,200,Real
556,60,259,199,Real
557,49,249,200,Real
558,32,4038,4006,Fake
559,95,4038,3943,Fake
560,42,4038,3996,Fake
561,93,288,195,Real
562,17,218,201,Real
563,103,303,200,Real
564,21,222,201,Real
565,32,231,199,Real
566,97,291,194,Real
567,75,273,198,Real
568,24,225,201,Real
569,27,228,201,Real
570,47,247,200,Real
571,15,216,201,Real
572,16,217,201,Real
573,44,244,200,Real
574,23,224,201,Real
575,24,225,201,Real
576,26,227,201,Real
577,34,235,201,Real
578,36,237,201,Real
579,51,251,200,Real
580,96,291,195,Real
581,14,215,201,Real
582,33,234,201,Real
583,37,238,201,Real
584,27,228,201,Real
585,13,214,201,Real
586,19,220,201,Real
587,22,223,201,Real
588,26,226,200,Real
589,33,234,201,Real
590,26,226,200,Real
591,58,256,198,Real
592,53,253,200,Real
593,17,218,201,Real
594,20,220,200,Real
595,31,232,201,Real
596,58,257,199,Real
597,34,234,200,Real
598,28,229,201,Real
599,35,236,201,Real
600,36,237,201,Real
601,37,237,200,Real
602,13,214,201,Real
603,30,230,200,Real
604,47,244,197,Real
605,30,230,200,Real
606,103,4038,3935,Fake
607,13,214,201,Real
608,13,214,201,Real
609,42,242,200,Real
610,17,218,201,Real
611,28,229,201,Real
612,27,228,201,Real
613,13,214,201,Real
614,44,243,199,Real
615,36,237,201,Real
616,31,232,201,Real
617,37,237,200,Real
618,36,237,201,Target
619,38,238,200,Target
620,32,232,200,Real
621,19,220,201,Real
622,25,226,201,Real
623,29,230,201,Real
624,13,214,201,Real
625,33,233,200,Real
626,26,226,200,Real
627,36,237,201,Real
628,24,225,201,Real
629,23,224,201,Real
630,51,251,200,Real
631,23,224,201,Real
632,34,235,201,Real
633,27,227,200,Real
634,28,229,201,Real
635,34,235,201,Real
636,37,237,200,Real
637,127,319,192,Real
638,13,214,201,Real
639,23,224,201,Real
640,35,236,201,Real
641,78,274,196,Real
642,14,215,201,Real
643,36,237,201,Real
644,37,4038,4001,Fake
645,41,241,200,Real
646,25,226,201,Real
647,31,232,201,Real
648,14,215,201,Target
649,17,218,201,Real
650,34,235,201,Real
651,85,282,197,Real
652,16,217,201,Real
653,40,241,201,Real
654,45,245,200,Real
655,18,219,201,Real
656,15,216,201,Real
657,19,220,201,Real
658,36,237,201,Real
659,36,237,201,Real
660,15,216,201,Real
661,36,237,201,Real
662,36,237,201,Real
663,21,222,201,Real
664,29,229,200,Real
665,30,231,201,Real
666,30,230,200,Real
667,15,216,201,Real
668,13,214,201,Real
669,46,245,199,Real
670,35,236,201,Real
671,17,218,201,Real
672,20,221,201,Real
673,16,217,201,Real
674,13,214,201,Real
675,35,236,201,Real
676,30,229,199,Real
677,34,235,201,Real
678,38,239,201,Real
679,19,220,201,Real
680,39,239,200,Real
681,35,236,201,Real
682,25,226,201,Real
683,45,245,200,Real
684,32,233,201,Real
685,29,230,201,Real
686,182,378,196,Real
687,40,240,200,Real
688,57,258,201,Real
689,20,221,201,Real
690,21,222,201,Target
691,18,219,201,Real
692,13,214,201,Real
693,26,4038,4012,Fake
694,66,266,200,Real
695,53,253,200,Real
696,43,243,200,Real
697,64,263,199,Real
698,80,278,198,Real
699,14,215,201,Real
700,19,219,200,Real
701,33,234,201,Real
702,20,221,201,Target
703,55,254,199,Real
704,17,218,201,Real
705,81,280,199,Real
706,30,231,201,Real
707,22,223,201,Real
708,41,242,201,Real
709,29,4038,4009,Fake
710,20,221,201,Real
711,32,232,200,Real
712,25,226,201,Real
713,83,283,200,Real
714,26,227,201,Real
715,22,223,201,Real
716,24,224,200,Real
717,16,217,201,Real
718,42,243,201,Real
719,76,277,201,Real
720,30,231,201,Real
721,17,218,201,Real
722,26,227,201,Real
723,24,225,201,Real
724,59,259,200,Real
725,20,221,201,Target
726,48,248,200,Real
727,38,239,201,Real
728,50,250,200,Real
729,25,225,200,Real
730,27,228,201,Real
731,38,239,201,Target
732,26,227,201,Real
733,20,220,200,Real
734,35,235,200,Real
735,17,218,201,Real
736,26,227,201,Real
737,28,229,201,Real
738,37,237,200,Real
739,41,240,199,Target
740,20,221,201,Real
741,29,229,200,Real
742,24,225,201,Real
743,15,216,201,Real
744,14,215,201,Real
745,69,269,200,Target
746,21,222,201,Real
747,69,269,200,Real
748,31,232,201,Real
749,14,215,201,Real
750,14,215,201,Real
751,24,224,200,Real
752,50,251,201,Target
753,25,226,201,Real
754,42,242,200,Real
755,31,232,201,Real
756,22,223,201,Real
757,16,216,200,Real
758,32,233,201,Real
759,22,223,201,Real
760,42,243,201,Real
761,20,221,201,Real
762,25,226,201,Real
763,26,227,201,Real
764,40,240,200,Real
765,26,226,200,Real
766,47,248,201,Real
767,20,221,201,Real
768,26,227,201,Real
769,27,228,201,Real
770,39,240,201,Real
771,27,228,201,Real
772,30,231,201,Real
773,48,249,201,Real
774,49,249,200,Real
775,14,4038,4024,Fake
776,21,222,201,Real
777,30,230,200,Real
778,28,228,200,Target
779,30,230,200,Real
780,46,247,201,Real
781,64,265,201,Real
782,25,226,201,Real
783,30,231,201,Real
784,52,252,200,Real
785,15,216,201,Real
786,21,222,201,Real
787,41,242,201,Real
788,16,217,201,Real
789,25,226,201,Real
790,16,217,201,Real
791,19,220,201,Real
792,35,235,200,Real
793,32,233,201,Real
794,26,226,200,Real
795,30,4038,4008,Fake
796,19,220,201,Real
797,38,239,201,Real
798,19,220,201,Real
799,24,225,201,Real
800,49,250,201,Real
801,13,214,201,Real
802,17,218,201,Real
803,32,233,201,Real
804,28,228,200,Real
805,78,277,199,Real
806,27,228,201,Real
807,32,4038,4006,Fake
808,21,222,201,Real
809,30,231,201,Real
810,44,245,201,Real
811,21,222,201,Real
812,20,221,201,Real
813,22,222,200,Real
814,38,239,201,Target
815,51,252,201,Real
816,21,222,201,Real
817,36,237,201,Real
818,28,229,201,Real
819,49,248,199,Real
820,50,250,200,Real
821,21,222,201,Real
822,27,228,201,Real
823,68,266,198,Real
824,70,269,199,Real
825,18,219,201,Real
826,23,224,201,Real
827,57,258,201,Real
828,91,289,198,Real
829,46,246,200,Real
830,67,267,200,Real
831,27,228,201,Real
832,16,217,201,Real
833,27,228,201,Real
834,55,255,200,Real
835,32,232,200,Real
836,24,225,201,Real
837,25,225,200,Real
838,34,233,199,Real
839,27,228,201,Real
840,39,239,200,Real
841,14,215,201,Real
842,49,249,200,Real
843,25,224,199,Real
844,26,226,200,Real
845,35,236,201,Real
846,18,219,201,Real
847,39,240,201,Real
848,33,233,200,Real
849,42,243,201,Real
850,22,223,201,Real
851,16,217,201,Real
852,16,217,201,Real
853,56,256,200,Real
854,15,216,201,Real
855,16,217,201,Real
856,51,250,199,Real
857,24,224,200,Real
858,17,4038,4021,Fake
859,14,215,201,Real
860,14,215,201,Real
861,22,223,201,Real
862,36,236,200,Real
863,23,223,200,Real
864,17,218,201,Real
865,16,217,201,Real
866,17,218,201,Real
867,20,221,201,Real
868,16,217,201,Real
869,19,220,201,Real
870,19,219,200,Real
871,19,219,200,Real
872,19,220,201,Real
873,18,219,201,Real
874,19,220,201,Real
875,13,214,201,Real
876,23,223,200,Real
877,16,217,201,Real
878,22,223,201,Real
879,18,219,201,Real
880,20,221,201,Real
881,19,219,200,Real
882,20,4038,4018,Fake
883,13,214,201,Real
884,16,217,201,Real
885,21,222,201,Real
886,20,220,200,Real
887,18,219,201,Real
888,21,222,201,Real
889,25,225,200,Real
890,19,220,201,Real
891,13,214,201,Real
892,13,214,201,Real
893,16,217,201,Real
894,16,217,201,Real
895,18,218,200,Real
896,138,330,192,Real
897,78,279,201,Real
898,50,250,200,Real
899,15,216,201,Real
900,25,226,201,Real
901,46,246,200,Real
902,58,258,200,Real
903,46,246,200,Real
904,15,216,201,Real
905,29,227,198,Real
906,90,285,195,Real
907,25,224,199,Real
908,44,244,200,Real
909,24,224,200,Real
910,17,218,201,Real
911,13,214,201,Real
912,21,222,201,Real
913,56,4038,3982,Fake
914,28,227,199,Real
915,47,243,196,Real
916,159,355,196,Real
917,142,338,196,Real
918,13,214,201,Real
919,41,241,200,Real
920,25,225,200,Real
921,118,312,194,Real
922,42,242,200,Real
923,20,221,201,Real
924,57,253,196,Real
925,179,372,193,Real
926,33,234,201,Real
927,87,286,199,Real
928,21,222,201,Real
929,17,218,201,Real
930,64,261,197,Real
931,27,228,201,Real
932,75,275,200,Real
933,37,237,200,Real
934,94,288,194,Real
935,19,219,200,Real
936,49,247,198,Target
937,19,219,200,Real
938,41,241,200,Real
939,29,230,201,Real
940,29,4038,4009,Fake
941,66,265,199,Real
942,77,274,197,Real
943,24,224,200,Real
944,49,250,201,Real
945,16,4038,4022,Fake
946,178,370,192,Real
947,127,322,195,Real
948,50,249,199,Real
949,35,235,200,Real
950,22,223,201,Real
951,32,4038,4006,Fake
952,96,291,195,Real
953,121,319,198,Real
954,67,264,197,Real
955,22,223,201,Real
956,22,4038,4016,Fake
957,77,274,197,Real
958,36,236,200,Real
959,58,258,200,Real
960,115,310,195,Real
961,25,226,201,Real
962,39,238,199,Real
963,45,244,199,Real
964,38,239,201,Real
965,28,227,199,Real
966,127,320,193,Real
967,119,316,197,Real
968,52,248,196,Real
969,44,244,200,Real
970,27,228,201,Real
971,46,245,199,Real
972,33,234,201,Real
973,30,230,200,Real
974,23,224,201,Real
975,66,264,198,Real
976,36,237,201,Real
977,38,238,200,Real
978,116,310,194,Real
979,22,221,199,Real
980,140,331,191,Target
981,59,258,199,Real
982,80,276,196,Real
983,74,270,196,Real
984,54,253,199,Real
985,19,219,200,Real
986,23,223,200,Target
987,18,218,200,Real
988,53,253,200,Target
989,47,247,200,Real
990,41,242,201,Real
991,31,232,201,Real
992,43,243,200,Real
993,166,357,191,Real
994,39,238,199,Target
995,78,277,199,Real
996,16,217,201,Real
997,108,309,201,Real
998,21,222,201,Real
999,89,283,194,Real
1000,28,228,200,Real
1001,51,248,197,Real
1002,16,217,201,Real
1003,107,305,198,Real
1004,132,324,192,Real
1005,26,227,201,Real
1006,154,347,193,Real
1007,28,229,201,Real
1008,20,221,201,Real
1009,69,266,197,Real
1010,48,246,198,Real
1011,44,245,201,Real
1012,44,241,197,Real
1013,24,224,200,Real
1014,111,307,196,Real
1015,48,246,198,Real
1016,21,220,199,Real
1017,161,351,190,Real
1018,63,260,197,Real
1019,70,267,197,Real
1020,70,268,198,Real
1021,73,267,194,Real
1022,16,217,201,Real
1023,21,222,201,Real
1024,97,290,193,Real
1025,41,241,200,Real
1026,92,287,195,Real
1027,15,216,201,Real
1028,79,4038,3959,Fake
1029,91,291,200,Real
1030,23,224,201,Real
1031,16,217,201,Real
1032,91,289,198,Real
1033,29,229,200,Real
1034,15,216,201,Real
1035,38,238,200,Real
1036,70,268,198,Real
1037,49,249,200,Real
1038,17,218,201,Real
1039,39,240,201,Real
1040,79,277,198,Real
1041,60,261,201,Real
1042,27,228,201,Real
1043,24,224,200,Real
1044,40,241,201,Real
1045,24,225,201,Real
1046,15,216,201,Real
1047,77,276,199,Real
1048,118,317,199,Target
1049,94,291,197,Real
1050,23,222,199,Real
1051,58,258,200,Real
1052,75,270,195,Real
1053,20,221,201,Real
1054,66,264,198,Real
1055,26,224,198,Real
1056,77,277,200,Real
1057,17,218,201,Real
1058,19,219,200,Real
1059,177,367,190,Real
1060,63,260,197,Real
1061,22,223,201,Real
1062,34,234,200,Real
1063,34,235,201,Real
1064,39,239,200,Real
1065,14,215,201,Real
1066,80,278,198,Real
1067,88,285,197,Real
1068,61,260,199,Real
1069,33,234,201,Real
1070,90,287,197,Real
1071,15,4038,4023,Fake
1072,38,239,201,Real
1073,22,223,201,Real
1074,75,273,198,Real
1075,92,289,197,Real
1076,154,349,195,Real
1077,27,228,201,Real
1078,195,4038,3843,Fake
1079,135,327,192,Real
1080,72,270,198,Real
1081,42,242,200,Real
1082,69,268,199,Real
1083,118,313,195,Target
1084,27,228,201,Real
1085,78,278,200,Real
1086,217,405,188,Real
1087,19,220,201,Real
1088,26,227,201,Real
1089,26,227,201,Real
1090,25,225,200,Real
1091,32,232,200,Real
1092,62,259,197,Real
1093,21,221,200,Real
1094,23,224,201,Target
1095,36,237,201,Real
1096,13,214,201,Real
1097,48,248,200,Real
1098,35,236,201,Real
1099,68,266,198,Real
1100,76,271,195,Real
1101,135,329,194,Real
1102,63,261,198,Real
1103,20,220,200,Real
1104,121,315,194,Real
1105,16,217,201,Real
1106,39,4038,3999,Fake
1107,153,346,193,Real
1108,55,254,199,Real
1109,50,248,198,Real
1110,82,280,198,Real
1111,21,222,201,Real
1112,66,266,200,Real
1113,59,258,199,Real
1114,50,4038,3988,Fake
1115,48,249,201,Real
1116,41,242,201,Real
1117,134,328,194,Target
1118,47,247,200,Real
1119,13,214,201,Real
1120,63,262,199,Target
1121,36,236,200,Real
1122,61,256,195,Real
1123,83,280,197,Real
1124,142,336,194,Real
1125,129,321,192,Real
1126,210,400,190,Real
1127,33,233,200,Real
1128,110,4038,3928,Fake
1129,72,270,198,Real
1130,78,275,197,Real
1131,44,242,198,Real
1132,154,348,194,Real
1133,18,219,201,Real
1134,23,224,201,Real
1135,80,276,196,Real
1136,45,246,201,Real
1137,41,242,201,Real
1138,26,225,199,Real
1139,36,236,200,Real
1140,21,222,201,Real
1141,30,229,199,Real
1142,45,244,199,Real
1143,26,224,198,Real
1144,33,234,201,Real
1145,13,214,201,Real
1146,159,351,192,Real
1147,17,216,199,Real
1148,77,275,198,Real
1149,114,307,193,Real
1150,26,227,201,Real
1151,18,218,200,Real
1152,29,230,201,Real
1153,151,345,194,Real
1154,21,222,201,Real
1155,57,4038,3981,Fake
1156,111,308,197,Real
1157,17,4038,4021,Fake
1158,78,275,197,Target
1159,73,270,197,Real
1160,100,299,199,Real
1161,31,231,200,Real
1162,20,221,201,Real
1163,112,305,193,Real
1164,39,237,198,Real
1165,38,239,201,Real
1166,69,268,199,Real
1167,40,240,200,Real
1168,18,219,201,Real
1169,31,232,201,Real
1170,48,246,198,Real
1171,36,235,199,Real
1172,125,318,193,Real
1173,127,326,199,Real
1174,30,231,201,Real
1175,144,340,196,Real
1176,14,215,201,Real
1177,27,226,199,Real
1178,25,226,201,Real
1179,57,253,196,Real
1180,57,257,200,Real
1181,101,295,194,Real
1182,78,276,198,Real
1183,46,245,199,Real
1184,170,362,192,Real
1185,168,360,192,Real
1186,29,230,201,Real
1187,32,233,201,Real
1188,44,4038,3994,Fake
1189,50,250,200,Real
1190,51,250,199,Real
1191,122,318,196,Real
1192,109,302,193,Real
1193,21,221,200,Real
1194,16,217,201,Real
1195,61,261,200,Real
1196,38,238,200,Real
1197,27,227,200,Real
1198,95,292,197,Real
1199,229,420,191,Real
1200,16,217,201,Real
1201,70,270,200,Real
1202,21,221,200,Real
1203,20,4038,4018,Fake
1204,119,314,195,Real
1205,114,312,198,Real
1206,13,214,201,Real
1207,84,283,199,Real
1208,15,216,201,Real
1209,88,286,198,Real
1210,52,249,197,Real
1211,185,377,192,Target
1212,38,238,200,Real
1213,32,233,201,Real
1214,126,323,197,Real
1215,55,4038,3983,Fake
1216,48,248,200,Real
1217,59,255,196,Real
1218,23,222,199,Real
1219,66,261,195,Real
1220,21,222,201,Real
1221,83,278,195,Real
1222,154,346,192,Real
1223,34,234,200,Target
1224,14,215,201,Real
1225,42,242,200,Real
1226,47,246,199,Real
1227,96,292,196,Real
1228,35,233,198,Real
1229,59,4038,3979,Fake
